clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,three,CD,NA,three,NA,NA
1,publish,VBN,ed,publish,bring out|issue|print|publish|put out|release,produce|make|create|publicize|publicise|air|bare
1,[,NN,NA,[,,NA
1,1,CD,NA,1,NA,NA
1,2,CD,NA,2,NA,NA
1,3,CD,NA,3,NA,NA
1,],NN,NA,],,NA
1,one,CD,NA,on,NA,NA
1,recently,RB,NA,recent,late|lately|latterly|of late|recently,
1,present,VBN,ed,present,acquaint|award|confront|deliver|demo|demonstrate|exhibit|face|gift|give|introduce|lay out|portray|pose|present|represent|salute|show|stage|submit,show|state|say|tell|re-create|give|constitute|represent|make up|comprise|be|allocate|apportion|talk|speak|utter|mouth|verbalize|verbalise|inform|interpret|introduce|present|acquaint|greet|recognize|recognise
1,[,NN,NA,[,,NA
1,4,CD,NA,4,NA,NA
1,],NN,NA,],,NA
1,randomized,JJ,NA,random,randomised|randomized,
1,placebo-controlled,JJ,NA,placebo-control,,NA
1,clinical,JJ,NA,clinic,clinical,
1,trial,NN,NA,trial,run|test|trial|trial run|tribulation|tryout|visitation,attempt|effort|endeavor|endeavour|try|experiment|experimentation|proceeding|legal proceeding|proceedings|contest|competition|affliction
1,have,VBP,NA,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
1,unequivocally,RB,NA,unequivoc,unambiguously|unequivocally,
1,demonstrate,VBN,ed,demonstr,attest|certify|demo|demonstrate|establish|evidence|exhibit|manifest|march|present|prove|shew|show,show|confirm|corroborate|sustain|substantiate|support|affirm|testify|bear witness|prove|evidence|protest|resist|dissent
1,3,CD,NA,3,NA,NA
2,hydroxy-,NNP,NA,hydroxy-,,NA
2,3,CD,NA,3,NA,NA
3,methylgluatryl,NN,NA,methylgluatryl,,NA
3,coenzyme,NN,NA,coenzym,coenzyme,molecule
3,hmg,NNP,NA,hmg,,NA
3,coa,NNP,NA,coa,,NA
3,reductase,NN,NA,reductas,reductase,enzyme
3,inhibitor,NNS,s,inhibitor,inhibitor,substance
3,statin,NNS,s,statin,lipid-lowering medication|lipid-lowering medicine|statin|statin drug,medicine|medication|medicament|medicinal drug
3,reduce,VB,NA,reduc,abbreviate|abridge|boil down|bring down|come down|concentrate|contract|cut|cut back|cut down|decoct|deoxidise|deoxidize|dilute|foreshorten|keep down|melt off|quash|reduce|repress|scale down|shorten|shrink|slenderize|slim|slim down|subdue|subjugate|thin|thin out|tighten|trim|trim back|trim down,decrease|lessen|minify|simplify|demote|bump|relegate|break|kick downstairs|substitute|replace|interchange|exchange|take down|degrade|disgrace|demean|put down|become|turn|impoverish|shrink|reduce|change|restrict|trammel|limit|bound|confine|throttle|oppress|suppress|crush|separate|divide|part|reposition|de-emphasize|de-emphasise|destress|diminish|fall|weaken|change state
3,morbidity,NN,NA,morbid,morbidity|morbidness|unwholesomeness,incidence|relative incidence|cognitive state|state of mind|quality
3,mortality,NN,NA,mortal,death rate|deathrate|fatality rate|mortality|mortality rate,impermanence|impermanency|rate
3,associate,VBN,ed,associ,affiliate|associate|assort|colligate|connect|consociate|consort|link|link up|relate|tie in,think|cogitate|cerebrate|interact|unite|unify
3,coronary,JJ,NA,coronari,coronary,
3,disease,NN,NA,diseas,disease,illness|unwellness|malady|sickness
4,trial,NNS,s,trial,run|test|trial|trial run|tribulation|tryout|visitation,attempt|effort|endeavor|endeavour|try|experiment|experimentation|proceeding|legal proceeding|proceedings|contest|competition|affliction
4,find,VBD,ed,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow
4,compare,VBN,ed,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect
4,placebo,NN,NA,placebo,placebo,medicine|medication|medicament|medicinal drug|vesper
4,statin,NNS,s,statin,lipid-lowering medication|lipid-lowering medicine|statin|statin drug,medicine|medication|medicament|medicinal drug
4,significantly,RB,NA,significantli,importantly|significantly,
4,reduce,VBD,ed,reduc,abbreviate|abridge|boil down|bring down|come down|concentrate|contract|cut|cut back|cut down|decoct|deoxidise|deoxidize|dilute|foreshorten|keep down|melt off|quash|reduce|repress|scale down|shorten|shrink|slenderize|slim|slim down|subdue|subjugate|thin|thin out|tighten|trim|trim back|trim down,decrease|lessen|minify|simplify|demote|bump|relegate|break|kick downstairs|substitute|replace|interchange|exchange|take down|degrade|disgrace|demean|put down|become|turn|impoverish|shrink|reduce|change|restrict|trammel|limit|bound|confine|throttle|oppress|suppress|crush|separate|divide|part|reposition|de-emphasize|de-emphasise|destress|diminish|fall|weaken|change state
4,incidence,NN,NA,incid,incidence|relative incidence,frequency|relative frequency|optical phenomenon
4,death,NN,NA,death,death|Death|decease|demise|destruction|dying|end|expiry|last,change|alteration|modification|organic phenomenon|state|end|ending|killing|kill|putting to death
4,myocardial,NN,NA,myocardi,,NA
4,infarction,NN,NA,infarct,infarct|infarction,pathology
4,unstable,JJ,NA,unstabl,fluid|mentally ill|precarious|unsound|unstable,
4,angina,NN,NA,angina,angina|angina pectoris,inflammatory disease|heart disease|cardiopathy
4,percutaneous,JJ,NA,percutan,percutaneous|transcutaneous|transdermal|transdermic,
4,surgical,JJ,NA,surgic,operative|surgical,
4,coronary,JJ,NA,coronari,coronary,
4,revascularization,NN,NA,revascular,,NA
