clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,young,JJ,NA,young,immature|new|unseasoned|untested|untried|vernal|young|youthful,
1,woman,NNS,s,woman,adult female|char|charwoman|cleaning lady|cleaning woman|fair sex|woman|womanhood,female|female person|adult|grownup|cleaner|class|stratum|social class|socio-economic class
1,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,grow,VBG,ing,grow,acquire|arise|develop|farm|get|grow|maturate|mature|originate|produce|raise|rise|spring up|turn|uprise,change|increase|develop|make grow|become|cultivate
1,ever-changing,JJ,NA,ever-chang,changing|ever-changing,
1,society,NN,NA,societi,beau monde|bon ton|club|companionship|company|fellowship|gild|guild|high society|lodge|order|smart set|social club|society,social group|association|friendship|friendly relationship|elite|elite group
2,contributor,NN,NA,contributor,contributor|subscriber,donor|giver|presenter|bestower|conferrer|writer|author
2,council,NNP,NA,council,council,administrative unit|administrative body|assembly|meeting|group meeting
2,past,JJ,NA,past,past|past(a)|preceding(a)|retiring(a),
2,appeal,NNS,s,appeal,appeal|appealingness|charm|collection|entreaty|ingathering|prayer|solicitation,request|asking|attractiveness|proceeding|legal proceeding|proceedings|petition|postulation
2,know,VBP,NA,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
2,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,aware,JJ,NA,awar,aware|aware(p)|cognisant|cognizant|mindful,
2,mission---to,JJ,NA,mission---to,,NA
2,prepare,VB,NA,prepar,cook|develop|devise|educate|fix|gear up|get up|groom|machinate|make|organise|organize|prepare|ready|set|set up|train,change|alter|modify|create from raw material|create from raw stuff|make|create|initiate|pioneer|educate|teach|learn|instruct|sound|study|read|take
2,girl,NNS,s,girl,daughter|female child|fille|girl|girlfriend|lady friend|little girl|miss|missy|young lady|young woman,woman|adult female|female|female person|female offspring|lover
2,ethical,JJ,NA,ethic,ethical|honorable|honourable,
2,value,NNS,s,valu,economic value|note value|time value|value,numerical quantity|worth|measure|quantity|amount|color property|duration|continuance|ideal
2,character,NN,NA,charact,case|character|character reference|eccentric|fiber|fibre|fictional character|fictitious character|graph|grapheme|graphic symbol|lineament|part|persona|quality|reference|role|theatrical role|type,imaginary being|imaginary creature|property|attribute|dimension|trait|portrayal|characterization|enactment|personation|adult|grownup|repute|reputation|recommendation|testimonial|good word|written symbol|printed symbol
2,desire,NN,NA,desir,desire,feeling|tendency|inclination|arousal
2,succeed,VB,NA,succe,bring home the bacon|come after|come through|deliver the goods|follow|succeed|win,
2,commitment,NN,NA,commit,allegiance|commitment|committal|committedness|consignment|dedication|loyalty,seriousness|earnestness|serious-mindedness|sincerity|cooperation|engagement|participation|involvement|involution|message|content|subject matter|substance|confinement
2,community,NN,NA,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping
3,letter,NN,NA,letter,alphabetic character|letter|letter of the alphabet|missive|varsity letter,text|textual matter|document|character|graph|grapheme|graphic symbol|owner|proprietor|literal interpretation|award|accolade|honor|honour|laurels
