clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,publication,NN,NA,public,issue|publication|publishing,work|piece of work|printing|communication|commercial enterprise|business enterprise|business
1,antihypertensive,NNP,NA,antihypertens,antihypertensive|antihypertensive drug,medicine|medication|medicament|medicinal drug
1,lipid-,NNP,NA,lipid-,,NA
1,lowering,NNP,NA,lower,letting down|lowering,decrease|diminution|reduction|step-down|movement
1,treatment,NNP,NA,treatment,discourse|discussion|handling|intervention|treatment,care|attention|aid|tending|management|direction|artistic style|idiom|communication|communicating
1,prevent,VB,NA,prevent,forbid|foreclose|forestall|keep|preclude|prevent,
1,heart,NNP,NA,heart,affection|affectionateness|bosom|center|centre|core|essence|eye|fondness|gist|heart|heart and soul|inwardness|kernel|marrow|meat|mettle|middle|nerve|nitty-gritty|nub|philia|pith|pump|spirit|spunk|substance|sum|tenderness|ticker|warmheartedness|warmness,intuition|hunch|suspicion|internal organ|viscus|courage|courageousness|bravery|braveness|area|country|content|cognitive content|mental object|disposition|temperament|plane figure|two-dimensional figure|variety meat|organs|feeling|playing card
1,attack,NNP,NA,attack,approach|attack|attempt|blast|fire|flack|flak|onrush|onset|onslaught|plan of attack|tone-beginning,operation|military operation|turn|play|criticism|unfavorable judgment|conceptualization|conceptualisation|formulation|crime|criminal offense|criminal offence|law-breaking|beginning|start|commencement|affliction|degeneration|devolution
1,trial,NNP,NA,trial,run|test|trial|trial run|tribulation|tryout|visitation,attempt|effort|endeavor|endeavour|try|experiment|experimentation|proceeding|legal proceeding|proceedings|contest|competition|affliction
1,allhat,NNP,NA,allhat,,NA
1,role,NN,NA,role,character|function|office|part|persona|purpose|role|theatrical role|use,duty|portrayal|characterization|enactment|personation|utility|usefulness|activity
1,peripheral,JJ,NA,peripher,peripheral,
1,alpha-,NN,NA,alpha-,,NA
1,1,CD,NA,1,NA,NA
1,antagonist,NNS,s,antagonist,adversary|antagonist|opponent|opposer|resister,person|individual|someone|somebody|mortal|soul|antagonistic muscle|drug
1,treatment,NN,NA,treatment,discourse|discussion|handling|intervention|treatment,care|attention|aid|tending|management|direction|artistic style|idiom|communication|communicating
1,hypertension,NN,NA,hypertens,high blood pressure|hypertension,cardiovascular disease
1,have,VBZ,s,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
1,become,VBN,NA,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify
1,controversial,JJ,NA,controversi,controversial,
2,doxazosin,NN,NA,doxazosin,Cardura|doxazosin,antihypertensive|antihypertensive drug
2,arm,NN,NA,arm,arm|branch|limb|sleeve|subdivision|weapon|weapon system,limb|projection|instrument|armrest|division|cloth covering
2,allhat,NNP,NA,allhat,,NA
2,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,stop,VBN,ed,stop,arrest|bar|barricade|block|block off|block up|blockade|break|break off|cease|check|contain|discontinue|end|finish|give up|halt|hold back|hold on|intercept|kibosh|lay off|quit|stop|stop over|terminate|turn back,prevent|forestall|foreclose|preclude|forbid|interrupt|disrupt|break up|cut off|end|terminate|defend|catch|grab|take hold of|obstruct|obturate|impede|occlude|jam|block|close up|break
2,early,JJ,NA,earli,early|early(a)|former(a)|other(a),
2,due,JJ,NA,due,ascribable|due|due(p)|imputable|referable,
2,doubling,NN,NA,doubl,double|doubling,multiplication|raise
2,incidence,NN,NA,incid,incidence|relative incidence,frequency|relative frequency|optical phenomenon
2,congestive,JJ,NA,congest,congestive,
2,heart,NN,NA,heart,affection|affectionateness|bosom|center|centre|core|essence|eye|fondness|gist|heart|heart and soul|inwardness|kernel|marrow|meat|mettle|middle|nerve|nitty-gritty|nub|philia|pith|pump|spirit|spunk|substance|sum|tenderness|ticker|warmheartedness|warmness,intuition|hunch|suspicion|internal organ|viscus|courage|courageousness|bravery|braveness|area|country|content|cognitive content|mental object|disposition|temperament|plane figure|two-dimensional figure|variety meat|organs|feeling|playing card
2,failure,NN,NA,failur,bankruptcy|failure|loser|nonstarter|unsuccessful person,nonaccomplishment|nonachievement|happening|occurrence|occurrent|natural event|fortune|destiny|fate|luck|lot|circumstances|portion|unfortunate|unfortunate person|omission|skip|insolvency|disorder|upset
2,group,NN,NA,group,chemical group|group|grouping|mathematical group|radical,abstraction|abstract entity|unit|building block|set
2,compare,VBN,ed,compar,compare|equate|liken,analyze|analyse|study|examine|canvass|be|consider|inflect
2,low-dose,JJ,NA,low-dos,,NA
2,chlorthalidone,NN,NA,chlorthalidon,chlorthalidone|Hygroton|Thalidone,diuretic drug|diuretic|water pill
2,arm,NN,NA,arm,arm|branch|limb|sleeve|subdivision|weapon|weapon system,limb|projection|instrument|armrest|division|cloth covering
2,[,NN,NA,[,,NA
2,1,CD,NA,1,NA,NA
2,],NN,NA,],,NA
3,prior,RB,NA,prior,,NA
3,publication,NN,NA,public,issue|publication|publishing,work|piece of work|printing|communication|commercial enterprise|business enterprise|business
3,have,VBD,ed,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
3,be,VBN,en,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,obvious,JJ,NA,obviou,obvious,
3,suggestion,NN,NA,suggest,hint|hypnotism|mesmerism|proffer|prompting|proposition|suggestion|tint|trace,idea|thought|proposal|small indefinite quantity|small indefinite amount|persuasion|suasion|higher cognitive process|influence
3,mechanism,NN,NA,mechan,chemical mechanism|mechanics|mechanism,chemical process|chemical change|chemical action|performance|execution|carrying out|carrying into action|natural object|philosophical doctrine|philosophical theory|device
3,peripheral,JJ,NA,peripher,peripheral,
3,alpha-,NN,NA,alpha-,,NA
3,1,CD,NA,1,NA,NA
3,antagonist,NNS,s,antagonist,adversary|antagonist|opponent|opposer|resister,person|individual|someone|somebody|mortal|soul|antagonistic muscle|drug
3,general,NN,NA,gener,full general|general|superior general,general officer|head|chief|top dog|fact
3,doxazosin,NN,NA,doxazosin,Cardura|doxazosin,antihypertensive|antihypertensive drug
3,particular,NN,NA,particular,detail|item|particular|particular proposition|specific,fact|part|portion|component part|component|constituent|proposition
3,be,VB,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,inferior,JJ,NA,inferior,deficient|inferior|subscript|substandard,
3,chlorthalidone,NN,NA,chlorthalidon,chlorthalidone|Hygroton|Thalidone,diuretic drug|diuretic|water pill
3,specifically,RB,NA,specif,specifically,
3,cause,VB,NA,caus,cause|do|get|have|induce|make|stimulate,make|create
3,chf,NNP,NA,chf,,NA
4,allhat,NNP,NA,allhat,,NA
4,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
4,active-control,JJ,NA,active-control,,NA
4,trial,NN,NA,trial,run|test|trial|trial run|tribulation|tryout|visitation,attempt|effort|endeavor|endeavour|try|experiment|experimentation|proceeding|legal proceeding|proceedings|contest|competition|affliction
4,inference,NNS,s,infer,illation|inference,reasoning|logical thinking|abstract thought
4,be,VB,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
