clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,popular,JJ,NA,popular,democratic|pop|popular,
1,mind,NN,NA,mind,brain|creative thinker|head|idea|intellect|judgement|judgment|mind|nous|psyche|thinker,cognition|knowledge|noesis|recall|recollection|reminiscence|opinion|sentiment|persuasion|view|thought|intellectual|intellect|notice|observation|observance|purpose|intent|intention|aim|design|intelligence
1,history,NN,NA,histori,account|chronicle|history|story,past|past times|yesteryear|record|humanistic discipline|humanities|liberal arts|arts|continuum|cognition|knowledge|noesis
1,hong,NNP,NA,hong,,NA
1,kong,NNP,NA,kong,,NA
1,long,JJ,NA,long,farseeing|farsighted|foresighted|foresightful|long|longsighted|prospicient|recollective|retentive|tenacious,
1,entryway,NN,NA,entrywai,entrance|entranceway|entree|entry|entryway,access|approach
1,china,NNP,NA,china,Cathay|china|China|chinaware|Communist China|mainland China|Nationalist China|People's Republic of China|PRC|Red China|Republic of China|Taiwan,porcelain|crockery|dishware
1,westerner,NNPS,s,western,westerner,inhabitant|habitant|dweller|denizen|indweller
1,begin,VBZ,s,begin,begin|commence|get|get down|lead off|set about|set out|start|start out,talk|speak|utter|mouth|verbalize|verbalise|be|act|move|achieve|accomplish|attain|reach
1,1841,CD,NA,1841,NA,NA
1,british,JJ,NA,british,British,
1,occupation,NN,NA,occup,business|job|line|line of work|military control|moving in|occupancy|occupation,activity|social control|acquiring|getting|time period|period of time|period
1,territory,NN,NA,territori,district|dominion|soil|territorial dominion|territory,region|area|geographical area|geographic area|geographical region|geographic region
2,however,RB,NA,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA
2,be,VB,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,wrong,JJ,NA,wrong,amiss(p)|awry(p)|faulty|haywire|ill-timed|improper|incorrect|unseasonable|untimely|wrong|wrong(p),
2,dismiss,VB,NA,dismiss,brush aside|brush off|can|discount|dismiss|displace|disregard|dissolve|drop|fire|force out|give notice|give the axe|give the sack|ignore|push aside|sack|send away|send packing|terminate|throw out|usher out,reject|displace|fire|give notice|can|dismiss|give the axe|send away|sack|force out|give the sack|terminate|remove|say farewell|change|alter|modify
2,long,JJ,NA,long,farseeing|farsighted|foresighted|foresightful|long|longsighted|prospicient|recollective|retentive|tenacious,
2,history,NN,NA,histori,account|chronicle|history|story,past|past times|yesteryear|record|humanistic discipline|humanities|liberal arts|arts|continuum|cognition|knowledge|noesis
2,region,NN,NA,region,area|neighborhood|part|realm|region,location|body part|indefinite quantity|knowledge domain|knowledge base|domain
3,archaeologist,NNP,s,archaeologist,archaeologist|archeologist,anthropologist
3,today,NN,NA,todai,today,present|nowadays|day|twenty-four hours|twenty-four hour period|24-hour interval|solar day|mean solar day
3,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,work,VBG,ing,work,act|act upon|bring|crop|cultivate|do work|exercise|exploit|ferment|figure out|forge|form|function|go|influence|knead|lick|make|make for|mold|mould|operate|play|process|put to work|puzzle out|run|shape|solve|sour|turn|work|work on|work out|wreak,succeed|win|come through|bring home the bacon|deliver the goods|transform|transmute|transubstantiate|work|put to work|pass|go|proceed|move|displace|make|create|use|utilize|utilise|apply|employ|fix|prepare|set up|ready|gear up|set|be|affect|impact|bear upon|bear on|touch on|touch|operate|run|manage|deal|care|handle|stimulate|excite|stir|capture|enamour|trance|catch|becharm|enamor|captivate|beguile|charm|fascinate|bewitch|entrance|enchant|create from raw material|create from raw stuff|manipulate|understand|convert|change state|turn|become|get
3,uncover,VB,NA,uncov,break|bring out|disclose|discover|divulge|expose|give away|let on|let out|reveal|uncover|unwrap,bring out|unveil|reveal|tell
3,hong,NNP,NA,hong,,NA
3,kong,NNP,NA,kong,,NA
3,s,VBZ,NA,NA,,NA
3,past,NN,NA,past,past|past tense|past times|yesteryear,time|time period|period of time|period|tense
3,stretch,VBZ,s,stretch,adulterate|debase|dilute|elongate|extend|load|stretch|stretch along|stretch out|unfold,be|tense|strain|tense up|change shape|change form|deform|grow|lengthen|lie down|lie|pull|draw|widen|broaden|extend|corrupt|spoil|increase|move
3,back,RB,NA,back,back|backward|backwards|rearward|rearwards,NA
3,thousand,NNS,s,thousand,1000|chiliad|G|grand|K|M|one thousand|thou|thousand|yard,large integer
3,year,NNS,s,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage
4,get,VB,NA,get,acquire|aim|amaze|arrest|arrive|baffle|beat|become|beget|begin|bewilder|bring|bring forth|bugger off|buzz off|capture|catch|cause|come|commence|contract|convey|develop|draw|drive|dumbfound|engender|experience|father|fetch|find|fix|flummox|fuck off|generate|get|get down|get under one's skin|go|gravel|grow|have|incur|induce|let|make|mother|mystify|nonplus|obtain|pay back|pay off|perplex|pose|produce|puzzle|receive|scram|set about|set out|sire|start|start out|stick|stimulate|stupefy|suffer|sustain|take|vex,change state|turn|make|get|change|transmit|transfer|transport|channel|channelize|channelise|undergo|get even|get back|score|hit|tally|rack up|seize|prehend|clutch|sicken|come down|communicate|intercommunicate|alter|modify|mean|intend|understand|attract|pull|pull in|draw|draw in|acquire|buy|purchase|hear|hurt|ache|suffer|leave|go forth|go away|catch|annoy|rag|get to|bother|get at|irritate|rile|nark|nettle|gravel|vex|chafe|devil|touch|stir|reproduce|effect|effectuate|set up|destroy|ruin|confuse|throw|fox|befuddle|fuddle|bedevil|confound|discombobulate|experience|receive|have|create
4,glimpse,NN,NA,glimps,coup d'oeil|glance|glimpse,look|looking|looking at|view|aspect|prospect|scene|vista|panorama|indication|indicant
4,past,JJ,NA,past,past|past(a)|preceding(a)|retiring(a),
4,lei,NNP,NA,lei,chaplet|coronal|garland|lei|wreath,flower arrangement|floral arrangement
4,cheng,NNP,NA,cheng,,NA
4,uk,NNP,NA,uk,Britain|Great Britain|U.K.|UK|United Kingdom|United Kingdom of Great Britain and Northern Ireland,
4,museum,NNP,NA,museum,museum,depository|deposit|depositary|repository
4,s,VBZ,NA,NA,,NA
4,1,CD,NA,1,NA,NA
4,600,CD,NA,600,NA,NA
5,year-old,JJ,NA,year-old,,NA
5,burial,NN,NA,burial,burial|burying|entombment|inhumation|interment|sepulture,funeral|obsequy|concealment|concealing|hiding
5,vault,NN,NA,vault,bank vault|burial vault|hurdle|vault,burial chamber|sepulcher|sepulchre|sepulture|strongroom|roof|jump|jumping
5,mainland,NN,NA,mainland,mainland,land|dry land|earth|ground|solid ground|terra firma
5,just,RB,NA,just,barely|but|exactly|hardly|just|just now|merely|only|precisely|properly|scarce|scarcely|simply,NA
5,north,RB,NA,north,north|northerly|northward|northwards,
5,kowloon,NNP,NA,kowloon,,NA
5,see,VB,NA,see,ascertain|assure|attend|catch|check|come across|consider|construe|control|date|determine|discover|encounter|ensure|envision|escort|examine|experience|fancy|figure|find|find out|get a line|get wind|get word|go out|go steady|go through|hear|image|insure|interpret|learn|look|meet|pick up|picture|project|realise|realize|reckon|regard|run across|run into|see|see to it|take care|take in|understand|view|visit|visualise|visualize|watch|witness,perceive|comprehend|experience|see|go through|imagine|conceive of|ideate|envisage|think|believe|consider|conceive|watch|verify|visit|call in|call|tour|care|give care|receive|take in|invite|consort|associate|affiliate|assort|debate|moot|turn over|deliberate|detect|observe|find|discover|notice|undergo|accompany|bet|wager|play|understand
5,page,NN,NA,page,page|Page|pageboy|Sir Frederick Handley Page|Thomas Nelson Page|varlet,leaf|folio|messenger boy|errand boy|attendant|attender|tender
5,38,CD,NA,38,NA,NA
6,1992,CD,NA,1992,NA,NA
6,construction,NN,NA,construct,building|construction|expression|grammatical construction|mental synthesis|structure|twist,creating from raw materials|constituent|grammatical constituent|thinking|thought|thought process|cerebration|intellection|mentation|artifact|artefact|mathematical process|mathematical operation|operation|interpretation|commercial enterprise|business enterprise|business
6,airport,NN,NA,airport,aerodrome|airdrome|airport|drome,airfield|landing field|flying field|field
6,chek,NNP,NA,chek,,NA
6,lap,NNP,NA,lap,circle|circuit|lap|lap covering|lick|overlap,thigh|sphere|domain|area|orbit|field|arena|cloth covering|flap|locomotion|travel|touch|touching
6,kok,NNP,NA,kok,,NA
6,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
6,begin,VBN,en,begin,begin|commence|get|get down|lead off|set about|set out|start|start out,talk|speak|utter|mouth|verbalize|verbalise|be|act|move|achieve|accomplish|attain|reach
6,2,CD,NA,2,NA,NA
6,000,CD,NA,000,NA,NA
7,year-old,JJ,NA,year-old,,NA
7,village,NN,NA,villag,Greenwich Village|hamlet|settlement|small town|village|Village,community|settlement
7,pak,NNP,NA,pak,,NA
7,mong,NNP,NA,mong,,NA
7,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
7,discover,VBN,ed,discov,attain|break|bring out|chance on|chance upon|come across|come upon|describe|detect|disclose|discover|distinguish|divulge|expose|fall upon|find|find out|get a line|get wind|get word|give away|happen upon|hear|identify|key|key out|learn|let on|let out|light upon|name|notice|observe|pick up|reveal|see|strike|uncover|unwrap,spy|sight|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|see|find|regain|tell
7,complete,JJ,NA,complet,accomplished|all over|arrant(a)|complete|complete(a)|concluded|consummate|consummate(a)|double-dyed(a)|ended|everlasting(a)|gross(a)|over(p)|perfect(a)|pure(a)|sodding(a)|staring(a)|stark(a)|terminated|thorough(a)|thoroughgoing(a)|unadulterated|utter(a),
7,artifact,NNS,s,artifact,artefact|artifact,whole|unit
7,indicate,VBD,ed,indic,argue|bespeak|betoken|designate|indicate|point|show|signal,tell|inform|present|represent|lay out
7,sophisticated,JJ,NA,sophist,advanced|sophisticated,
7,rural,JJ,NA,rural,rural,
7,society,NN,NA,societi,beau monde|bon ton|club|companionship|company|fellowship|gild|guild|high society|lodge|order|smart set|social club|society,social group|association|friendship|friendly relationship|elite|elite group
8,even,RB,NA,even,even|still|yet,NA
8,older,JJR,NA,older,aged|elder|elderly|old|older|senior|sr.,
8,stone,NNP,NA,stone,Edward Durell Stone|endocarp|gem|gemstone|Harlan F. Stone|Harlan Fisk Stone|Harlan Fiske Stone|Harlan Stone|I. F. Stone|Isidor Feinstein Stone|Lucy Stone|Oliver Stone|pit|rock|stone|Stone,natural object|building material|material|stuff|crystal|avoirdupois unit|pericarp|seed vessel|coldness|coolness|frigidity|frigidness|iciness|chilliness
8,age,NNP,NA,ag,age|eld|geezerhood|historic period|long time|old age|years,property|era|epoch|time of life|time period|period of time|period
8,site,NN,NA,site,internet site|land site|site|situation|web site|website,tract|piece of land|piece of ground|parcel of land|parcel|position|place|computer|computing machine|computing device|data processor|electronic computer|information processing system
8,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
8,discover,VBN,ed,discov,attain|break|bring out|chance on|chance upon|come across|come upon|describe|detect|disclose|discover|distinguish|divulge|expose|fall upon|find|find out|get a line|get wind|get word|give away|happen upon|hear|identify|key|key out|learn|let on|let out|light upon|name|notice|observe|pick up|reveal|see|strike|uncover|unwrap,spy|sight|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|see|find|regain|tell
8,lamma,NNP,NA,lamma,,NA
8,island,NNP,NA,island,island,land|dry land|earth|ground|solid ground|terra firma|zone
8,1996,CD,NA,1996,NA,NA
9,hong,NNP,NA,hong,,NA
9,kong,NNP,NA,kong,,NA
9,remain,VBD,ed,remain,continue|persist|remain|rest|stay|stay on,be
9,relative,JJ,NA,rel,comparative|proportional|relative,
9,backwater,NN,NA,backwat,backwater,body of water|water|region
9,early,JJ,NA,earli,early|early(a)|former(a)|other(a),
9,day,NNS,s,dai,24-hour interval|Clarence Day|Clarence Shepard Day Jr.|day|Day|daylight|daytime|mean solar day|sidereal day|solar day|twenty-four hour period|twenty-four hours,time unit|unit of time|time|calendar day|civil day|time period|period of time|period|work time|era|epoch|sidereal time|opportunity|chance
9,nearby,JJ,NA,nearbi,nearby,
9,guangzhou,NNP,NA,guangzhou,Canton|Guangzhou|Kuangchou|Kwangchow,
9,canton,NNP,NA,canton,canton|Canton|Guangzhou|Kuangchou|Kwangchow,administrative district|administrative division|territorial division
9,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
9,develop,VBG,ing,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
9,great,JJ,NA,great,bang-up|big(p)|bully|capital|corking|cracking|dandy|enceinte|expectant|gravid|great|great(p)|groovy|heavy(p)|keen|large(p)|majuscule|neat|nifty|not bad(p)|old(a)|outstanding|peachy|slap-up|smashing|swell|with child(p),
9,trading,NN,NA,trade,trading,commerce|commercialism|mercantilism
9,city,NN,NA,citi,city|metropolis|urban center,municipality|administrative district|administrative division|territorial division
9,connection,NNS,s,connect,association|connectedness|connecter|connection|connective|connector|connexion|joining|link,relation|union|unification|instrumentality|instrumentation|acquaintance|friend|memory|remembering|shape|form|supplier|provider|transportation|transport|transfer|transferral|conveyance|change of integrity
9,indium,NNP,s,indium,atomic number 49|In|indium,metallic element|metal
9,middle,NNP,NA,middl,center|centre|eye|heart|middle|midriff|midsection,area|country|part|section|division|region|point|point in time
9,east,NNP,NA,east,due east|E|east|East|eastern United States|eastward|Orient,cardinal compass point|direction|location
10,900,CD,NA,900,NA,NA
10,hong,NNP,NA,hong,,NA
10,kong,NNP,NA,kong,,NA
10,island,NNS,s,island,island,land|dry land|earth|ground|solid ground|terra firma|zone
10,have,VBD,ed,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
10,become,VBN,NA,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify
10,lair,NN,NA,lair,den|lair,habitation
10,pirate,NNS,s,pirat,buccaneer|literary pirate|pirate|pirate ship|plagiariser|plagiarist|plagiarizer|sea robber|sea rover,thief|stealer|plunderer|pillager|looter|spoiler|despoiler|raider|freebooter|ship
10,prey,VBG,ing,prei,feed|predate|prey|raven,exploit|work|forage
10,ship,VBG,ing,ship,embark|send|ship|transport,move|displace|hire|engage|employ|board|get on|travel|journey|put|set|place|pose|position|lay
10,pearl,NNP,NA,pearl,bead|bone|drop|ivory|off-white|pearl,jewel|gem|precious stone|white|whiteness|sphere
10,river,NNP,NA,river,river,stream|watercourse
10,delta,NNP,NA,delta,delta,geological formation|formation|alluvial sediment|alluvial deposit|alluvium|alluvion|equilateral triangle|equiangular triangle|letter|letter of the alphabet|alphabetic character
10,cause,VBG,ing,caus,cause|do|get|have|induce|make|stimulate,make|create
10,major,JJ,NA,major,major|major(ip),
10,headache,NN,NA,headach,cephalalgia|concern|head ache|headache|vexation|worry,negative stimulus|ache|aching
10,burgeon,VBG,ing,burgeon,burgeon,grow
10,guangzhou,NNP,NA,guangzhou,Canton|Guangzhou|Kuangchou|Kwangchow,
11,small,JJ,NA,small,belittled|diminished|humble|little|low|lowly|minor|minuscule|modest|pocket-size|pocket-sized|small|small-scale|small(a),
11,band,NNS,s,band,band|banding|circle|dance band|dance orchestra|isthmus|lot|ring|set|stria|striation|stripe,social group|musical organization|musical organisation|musical group|stripe|streak|bar|adornment|range|strip|slip|tissue|jewelry|jewellery|belt|loop|restraint|constraint
11,pirate,NNS,s,pirat,buccaneer|literary pirate|pirate|pirate ship|plagiariser|plagiarist|plagiarizer|sea robber|sea rover,thief|stealer|plunderer|pillager|looter|spoiler|despoiler|raider|freebooter|ship
11,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
11,still,RB,NA,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
11,operate,VBG,ing,oper,control|engage|function|go|lock|maneuver|manoeuver|manoeuvre|mesh|operate|operate on|run|work,direct|manipulate|move|go|displace|treat|care for
11,early,JJ,NA,earli,early|early(a)|former(a)|other(a),
11,year,NNS,s,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage
11,20,CD,NA,20,NA,NA
11,th,NN,NA,th,atomic number 90|Th|thorium|Thursday,weekday|metallic element|metal
11,century,NN,NA,centuri,100|C|century|hundred|one C,time period|period of time|period|large integer
12,meantime,NN,NA,meantim,interim|lag|meantime|meanwhile,time interval|interval
12,mainland,NN,NA,mainland,mainland,land|dry land|earth|ground|solid ground|terra firma
12,area,NN,NA,area,area|arena|country|domain|expanse|field|orbit|region|sphere|surface area,region|topic|subject|issue|matter|body part|environment|structure|construction|extent
12,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
12,be,VBG,ing,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
12,settle,VBN,ed,settl,adjudicate|conciliate|decide|descend|determine|ensconce|fall|finalise|finalize|get back|go down|go under|locate|make up|nail down|patch up|reconcile|resolve|root|settle|settle down|sink|square off|square up|steady down|subside|take root,put|set|place|pose|position|lay|end|terminate|conclude|resolve|agree|hold|concur|concord|descend|fall|go down|come down|stabilize|stabilise|become|go|get|build up|develop|stop|halt|arrange|set up|accept|consent|go for|fix up|change|sink|settle|go under|contend|fight|struggle|come
12,incomer,NNS,s,incom,,NA
12,five,CD,NA,five,NA,NA
12,great,NNP,NA,great,great,achiever|winner|success|succeeder
12,clan,NNP,s,clan,clan|kin|kin group|kindred|kinship group|tribe,social group
13,tang,NNP,NA,tang,black rockweed|bladder fucus|bladderwrack|flavor|flavour|Fucus serratus|Fucus vesiculosus|nip|piquance|piquancy|piquantness|relish|sapidity|savor|savour|sea tang|sea tangle|serrated wrack|smack|tang|Tang|Tang dynasty|tanginess|zest,spiciness|spice|spicery|dynasty|taste|taste sensation|gustatory sensation|taste perception|gustatory perception|rockweed|brown algae|seaweed|kelp
13,hau,NNP,NA,hau,,NA
13,pang,NNP,NA,pang,pang|stab|sting|twinge,feeling|pain|hurting
13,liu,NNP,NA,liu,,NA
13,man,NN,NA,man,adult male|gentleman|gentleman's gentleman|homo|human|human being|human beings|human race|humanity|humankind|humans|Isle of Man|man|Man|mankind|military man|military personnel|piece|serviceman|valet|valet de chambre|world,male|male person|adult|grownup|skilled worker|trained worker|skilled workman|person|individual|someone|somebody|mortal|soul|hominid|subordinate|subsidiary|underling|foot soldier|manservant|body servant|lover|game equipment|homo|man|human being|human|group|grouping
14,arrive,VB,NA,arriv,arrive|come|get|get in|go far|make it,succeed|win|come through|bring home the bacon|deliver the goods
14,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
14,tang,NNP,NA,tang,black rockweed|bladder fucus|bladderwrack|flavor|flavour|Fucus serratus|Fucus vesiculosus|nip|piquance|piquancy|piquantness|relish|sapidity|savor|savour|sea tang|sea tangle|serrated wrack|smack|tang|Tang|Tang dynasty|tanginess|zest,spiciness|spice|spicery|dynasty|taste|taste sensation|gustatory sensation|taste perception|gustatory perception|rockweed|brown algae|seaweed|kelp
14,clan,NN,NA,clan,clan|kin|kin group|kindred|kinship group|tribe,social group
14,establish,VBD,ed,establish,base|build|constitute|demonstrate|establish|found|give|ground|instal|install|institute|launch|lay down|make|plant|prove|set up|shew|show,open|open up|initiate|pioneer|confirm|corroborate|sustain|substantiate|support|affirm|make|create
14,number,NN,NA,number,act|bit|figure|issue|number|numeral|phone number|routine|telephone number|turn,amount|definite quantity|performance|public presentation|signal|signaling|sign|symbol|periodical|company|positive identification|size|item|grammatical category|syntactic category|merchandise|ware|product
14,walled,JJ,NA,wall,,NA
14,village,NNS,s,villag,Greenwich Village|hamlet|settlement|small town|village|Village,community|settlement
14,new,NNP,NA,new,,NA
14,territory,NNPS,s,territori,district|dominion|soil|territorial dominion|territory,region|area|geographical area|geographic area|geographical region|geographic region
14,still,RB,NA,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
14,exist,VB,NA,exist,be|exist|live|subsist|survive,
14,today,NN,NA,todai,today,present|nowadays|day|twenty-four hours|twenty-four hour period|24-hour interval|solar day|mean solar day
15,visit,VB,NA,visit,bring down|call|call in|chaffer|chat|chatter|chew the fat|chit-chat|chitchat|claver|confab|confabulate|gossip|impose|inflict|inspect|jaw|natter|see|shoot the breeze|travel to|visit,tour|travel|trip|jaunt|meet|get together|communicate|intercommunicate|converse|discourse|bide|abide|stay|afflict|smite
15,kat,NNP,NA,kat,African tea|Arabian tea|cat|kat|khat|qat|quat,stimulant|stimulant drug|excitant
15,hing,NNP,NA,hing,,NA
15,waus,NNP,s,wau,,NA
15,lo,NNP,NA,lo,,NA
15,waus,NNP,s,wau,,NA
15,village,NNS,s,villag,Greenwich Village|hamlet|settlement|small town|village|Village,community|settlement
15,wall,NNS,s,wall,bulwark|paries|rampart|wall,partition|divider|object|physical object|stratum|difficulty|geological formation|formation|layer|bed|fence|fencing|embankment
15,still,RB,NA,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
15,intact,JJ,NA,intact,entire|intact|integral|inviolate,
16,adjacent,NNP,NA,adjac,,NA
16,lo,NNP,NA,lo,,NA
16,waus,NNP,s,wau,,NA
16,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
16,tang,NNP,NA,tang,black rockweed|bladder fucus|bladderwrack|flavor|flavour|Fucus serratus|Fucus vesiculosus|nip|piquance|piquancy|piquantness|relish|sapidity|savor|savour|sea tang|sea tangle|serrated wrack|smack|tang|Tang|Tang dynasty|tanginess|zest,spiciness|spice|spicery|dynasty|taste|taste sensation|gustatory sensation|taste perception|gustatory perception|rockweed|brown algae|seaweed|kelp
16,chung,NNP,NA,chung,,NA
16,ling,NNP,NA,ling,broom|burbot|Calluna vulgaris|cusk|eelpout|heather|ling|ling ko|Lota lota|Molva molva|Scots heather|Trapa bicornis,water chestnut|water chestnut plant|caltrop|heath|gadoid|gadoid fish|hake|cod|codfish
16,ancestral,NNP,NA,ancestr,,NA
16,hall,NNP,NA,hall,antechamber|anteroom|Asaph Hall|Charles Francis Hall|Charles Martin Hall|dorm|dormitory|entrance hall|foyer|G. Stanley Hall|Granville Stanley Hall|hall|Hall|hallway|lobby|manor hall|manse|mansion|mansion house|Marguerite Radclyffe Hall|Radclyffe Hall|residence|residence hall|student residence|vestibule,corridor|room|living quarters|quarters|building|edifice|house
16,build,VBN,ed,build,build|build up|construct|establish|make|progress|ramp up|work up,make|create|develop|better|improve|amend|ameliorate|meliorate|oversee|supervise|superintend|manage|establish|base|ground|found|increase|intensify|deepen
16,16,CD,NA,16,NA,NA
16,th,NN,NA,th,atomic number 90|Th|thorium|Thursday,weekday|metallic element|metal
16,century,NN,NA,centuri,100|C|century|hundred|one C,time period|period of time|period|large integer
16,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
16,still,RB,NA,still,all the same|at the same time|even|even so|however|nevertheless|nonetheless|notwithstanding|still|stock-still|withal|yet,NA
16,center,NN,NA,center,center|center field|center of attention|centerfield|centre|centre of attention|core|essence|eye|gist|heart|heart and soul|inwardness|kernel|mall|marrow|meat|middle|midpoint|nerve center|nerve centre|nitty-gritty|nub|pith|plaza|shopping center|shopping centre|shopping mall|snapper|substance|sum,area|country|tract|piece of land|piece of ground|parcel of land|parcel|building|edifice|point|content|cognitive content|mental object|object|neural structure|formation|basketball player|basketeer|cager|lineman|place|property|class|stratum|social class|socio-economic class|hockey player|ice-hockey player|sweet|confection|mercantile establishment|retail store|sales outlet|outlet|position
16,clan,NN,NA,clan,clan|kin|kin group|kindred|kinship group|tribe,social group
16,activity,NNS,s,activ,action|activeness|activity|bodily function|bodily process|body process|natural action|natural process,act|deed|human action|human activity|state|organic process|biological process|capability|capacity|process|physical process|trait
17,first,JJ,NA,first,1st|beginning(a)|first|foremost|inaugural|initiative|initiatory|maiden|world-class,
17,european,NNPS,s,european,European,inhabitant|habitant|dweller|denizen|indweller
17,arrive,VB,NA,arriv,arrive|come|get|get in|go far|make it,succeed|win|come through|bring home the bacon|deliver the goods
17,pearl,NNP,NA,pearl,bead|bone|drop|ivory|off-white|pearl,jewel|gem|precious stone|white|whiteness|sphere
17,river,NNP,NA,river,river,stream|watercourse
17,delta,NNP,NA,delta,delta,geological formation|formation|alluvial sediment|alluvial deposit|alluvium|alluvion|equilateral triangle|equiangular triangle|letter|letter of the alphabet|alphabetic character
17,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
17,portuguese,NNP,NA,portugues,Portuguese,Romance|Romance language|Latinian language|European
17,settle,VBD,ed,settl,adjudicate|conciliate|decide|descend|determine|ensconce|fall|finalise|finalize|get back|go down|go under|locate|make up|nail down|patch up|reconcile|resolve|root|settle|settle down|sink|square off|square up|steady down|subside|take root,put|set|place|pose|position|lay|end|terminate|conclude|resolve|agree|hold|concur|concord|descend|fall|go down|come down|stabilize|stabilise|become|go|get|build up|develop|stop|halt|arrange|set up|accept|consent|go for|fix up|change|sink|settle|go under|contend|fight|struggle|come
17,macau,NNP,NA,macau,Macao|Macau,
17,1557,CD,NA,1557,NA,NA
17,several,JJ,NA,sever,respective(a)|several(a)|several(p)|various(a),
17,century,NNS,s,centuri,100|C|century|hundred|one C,time period|period of time|period|large integer
17,have,VBD,ed,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
17,monopoly,NN,NA,monopoli,monopoly|Monopoly,market|marketplace|market place|dominance|ascendance|ascendence|ascendancy|ascendency|control|board game
17,trade,NN,NA,trade,barter|business deal|craft|deal|patronage|swap|swop|trade|trade wind,commerce|commercialism|mercantilism|occupation|business|job|line of work|line|transaction|dealing|dealings|class|stratum|social class|socio-economic class|prevailing wind|exchange|interchange
17,asium,NNP,s,asium,,NA
17,europe,NNP,NA,europ,Common Market|EC|EEC|EU|Europe|European Community|European Economic Community|European Union,world organization|world organisation|international organization|international organisation|global organization|collection|aggregation|accumulation|assemblage
17,south,NNP,NA,south,Confederacy|Confederate States|Confederate States of America|Dixie|Dixieland|due south|S|south|South|southward,cardinal compass point|location|direction
17,america,NNP,NA,america,America|the States|U.S.|U.S.A.|United States|United States of America|US|USA,
18,macau,NNP,NA,macau,Macao|Macau,
18,develop,VBD,ed,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
18,greatest,JJS,NA,greatest,greatest|sterling(a)|superlative,
18,port,NN,NA,port,embrasure|interface|larboard|port|port wine|porthole,geographic point|geographical point|fortified wine|opening|side|computer circuit
18,east,NNP,NA,east,due east|E|east|East|eastern United States|eastward|Orient,cardinal compass point|direction|location
