clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,century,NN,NA,centuri,100|C|century|hundred|one C,time period|period of time|period|large integer
1,natural,JJ,NA,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
1,product,NNS,s,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
1,microorganism,NNS,s,microorgan,micro-organism|microorganism,organism|being
1,have,VBP,NA,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
1,be,VBN,en,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,main,JJ,NA,main,chief(a)|independent|main(a)|master(a)|primary(a)|principal(a),
1,source,NN,NA,sourc,author|beginning|generator|germ|informant|origin|reference|reservoir|root|rootage|seed|source,point|document|written document|papers|inspiration|facility|installation|communicator|maker|shaper|natural process|natural action|action|activity|thing|publication
1,medicine,NNS,s,medicin,medical specialty|medicament|medication|medicinal drug|medicine|music|practice of medicine,medical science|drug|learned profession|punishment|penalty|penalization|penalisation
1,treat,VBG,ing,treat,address|care for|cover|deal|do by|handle|plow|process|regale|treat,interact|affect|impact|bear upon|bear on|touch on|touch|broach|initiate|give|gift|present|provide|supply|ply|cater|negociate|react|respond
1,infectious,JJ,NA,infecti,infectious|infective,
1,disease,NN,NA,diseas,disease,illness|unwellness|malady|sickness
2,most,RBS,NA,most,about|almost|most|near|nearly|nigh|to the highest degree|virtually|well-nigh,NA
2,important,JJ,NA,import,authoritative|crucial|important|of import|significant,
2,chemical,NN,NA,chemic,chemical|chemical substance,material|stuff
2,class,NN,NA,class,category|class|course|course of instruction|course of study|division|family|form|grade|social class|socio-economic class|stratum|year,collection|aggregation|accumulation|assemblage|gathering|people|education|instruction|teaching|pedagogy|didactics|educational activity|league|conference|taxonomic group|taxonomic category|taxon|elegance
2,antibiotic,NNS,s,antibiot,antibiotic|antibiotic drug,antibacterial|antibacterial drug|bactericide
2,apart,RB,NA,apart,apart|aside|asunder,NA
2,penicillin,NNS,s,penicillin,penicillin,antibiotic|antibiotic drug
2,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,polyketide,NNS,s,polyketid,,NA
3,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,make,VBN,ed,make,arrive at|attain|bring in|build|ca-ca|cause|clear|constitute|construct|cook|crap|create|defecate|do|draw|earn|establish|fix|form|gain|get|get to|give|have|hit|hold|induce|lay down|make|make believe|make up|make water|micturate|name|nominate|pass water|pee|pee-pee|piddle|piss|prepare|pretend|produce|progress to|puddle|pull in|reach|ready|realise|realize|relieve oneself|score|seduce|shit|spend a penny|stimulate|stool|take|take a crap|take a leak|take a shit|take in|throw|urinate|wee|wee-wee|work,change|alter|modify|make|create|create by mental act|create mentally|cause|do|get|acquire|constitute|represent|make up|comprise|be|achieve|accomplish|attain|reach|become|create from raw material|create from raw stuff|perform|execute|act|behave|appoint|charge|score|hit|tally|rack up|perpetrate|commit|pull|assemble|gather|get together|direct|tidy|tidy up|clean up|neaten|straighten|straighten out|square away|head|excrete|egest|eliminate|pass|total|number|add up|come|amount|look|appear|seem|arrive at|gain|persuade|guarantee|ensure|insure|assure|secure|play|see|consider|reckon|view|regard|estimate|gauge|approximate|guess|judge|develop|grow
3,stepwise,NN,NA,stepwis,,NA
3,building,NN,NA,build,building|construction|edifice,structure|construction|creating from raw materials|commercial enterprise|business enterprise|business|gathering|assemblage
3,long,JJ,NA,long,farseeing|farsighted|foresighted|foresightful|long|longsighted|prospicient|recollective|retentive|tenacious,
3,carbon,NN,NA,carbon,atomic number 6|C|carbon|carbon copy|carbon paper,chemical element|element|paper|copy
3,chain,NNS,s,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
3,two,CD,NA,two,NA,NA
3,atom,NNS,s,atom,atom|corpuscle|molecule|mote|particle|speck,substance|material|stuff
3,time,NN,NA,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
3,multifunctional,NN,NA,multifunct,,NA
3,enzyme,NNS,s,enzym,enzyme,protein|catalyst|accelerator
3,determine,VBP,NA,determin,ascertain|check|decide|define|determine|find|find out|fix|influence|learn|limit|make up one's mind|mold|regulate|see|set|settle|shape|specify|square off|square up|watch,cause|do|make|choose|take|select|pick out|specify|define|delineate|delimit|delimitate|conclude|resolve
3,chain,NN,NA,chain,chain|Chain|chain of mountains|chemical chain|concatenation|Ernst Boris Chain|mountain chain|mountain range|range|range of mountains|Sir Ernst Boris Chain|strand|string,series|unit|building block|ligament|business|concern|business concern|business organization|business organisation|restraint|constraint|linear unit|linear measure|geological formation|formation|necklace
3,length,NN,NA,length,distance|duration|length,fundamental quantity|fundamental measure|physical property|dimension|temporal property|extent|size|section|segment
3,oxidation,NN,NA,oxid,oxidation|oxidisation|oxidization,chemical reaction|reaction
3,state,NN,NA,state,body politic|commonwealth|country|Department of State|DoS|land|nation|province|res publica|state|State|State Department|state of matter|United States Department of State,administrative district|administrative division|territorial division|attribute|government|authorities|regime|political unit|political entity|chemical phenomenon|emotional state|spirit|executive department
3,pattern,NN,NA,pattern,approach pattern|blueprint|convention|design|figure|form|formula|normal|pattern|practice|radiation diagram|radiation pattern|rule|shape|traffic pattern,structure|activity|decoration|ornament|ornamentation|practice|exemplar|example|model|good example|plan|program|programme|path|route|itinerary|graph|graphical record|graphical recording
3,branch,VBG,ing,branch,branch|fork|furcate|ramify|separate,grow|diverge
3,cyclisation,NN,NA,cyclis,,NA
3,stereochemistry,NN,NA,stereochemistri,,NA
3,molecule,NNS,s,molecul,atom|corpuscle|molecule|mote|particle|speck,unit|building block|material|stuff
3,combinatorial,NN,NA,combinatori,,NA
3,fashion,NN,NA,fashion,fashion|manner|mode|style|way,property|practice|pattern|vogue|trend|style|consumer goods
3,produce,VB,NA,produc,acquire|bring about|bring forth|bring on|bring out|create|develop|farm|get|give rise|grow|make|produce|raise,make|create|expose|exhibit|display|cultivate|change
3,enormous,JJ,NA,enorm,enormous|tremendous,
3,variety,NN,NA,varieti,assortment|change|diverseness|diversity|form|kind|miscellanea|miscellany|mixed bag|mixture|motley|multifariousness|potpourri|salmagundi|smorgasbord|sort|variety|variety show,collection|aggregation|accumulation|assemblage|heterogeneity|heterogeneousness|taxonomic group|taxonomic category|taxon|show|category|difference
3,structure,NNS,s,structur,anatomical structure|bodily structure|body structure|complex body part|construction|social organisation|social organization|social structure|social system|structure,artifact|artefact|constitution|composition|physical composition|makeup|make-up|cognition|knowledge|noesis|body part|system|scheme
4,recent,JJ,NA,recent,late(a)|recent,
4,elucidation,NN,NA,elucid,clarification|elucidation|illumination,explanation|interpretation
4,genetic,JJ,NA,genet,familial|genetic|genetical|genic|hereditary|inherited|transmissible|transmitted,
4,programming,NN,NA,program,computer programing|computer programming|programing|programming|scheduling,planning|creating by mental acts
4,enzyme,NNS,s,enzym,enzyme,protein|catalyst|accelerator
4,have,VBZ,s,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
4,open,VBN,ed,open,afford|give|open|open up|spread|spread out|unfold,change state|turn|start|start up|embark on|commence|undo|yield|give|afford|arise|come up|move|go|expose|exhibit|display
4,new,JJ,NA,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
4,field,NN,NA,field,airfield|area|arena|athletic field|bailiwick|battlefield|battleground|champaign|discipline|domain|field|field of battle|field of force|field of honor|field of operation|field of operations|field of study|field of view|flying field|force field|landing field|line of business|orbit|plain|playing area|playing field|sphere|study|subject|subject area|subject field|theater|theater of operations|theatre|theatre of operations,tract|piece of land|piece of ground|parcel of land|parcel|region|knowledge domain|knowledge base|domain|physical phenomenon|commercial enterprise|business enterprise|business|environment|land|dry land|earth|ground|solid ground|terra firma|set|geographical area|geographic area|geographical region|geographic region|visual percept|visual image|facility|installation
4,drug,NN,NA,drug,drug,agent
4,discovery,NN,NA,discoveri,breakthrough|discovery|find|uncovering,act|deed|human action|human activity|disclosure|revelation|revealing|insight|brainstorm|brainwave
4,base,VBN,ed,base,base|establish|found|free-base|ground,situate|locate|drug|do drugs
4,rationally,RB,NA,ration,rationally,
4,engineer,VBG,ing,engin,direct|engineer|mastermind|orchestrate|organise|organize,design|plan
4,enzyme,NNS,s,enzym,enzyme,protein|catalyst|accelerator
4,produce,VB,NA,produc,acquire|bring about|bring forth|bring on|bring out|create|develop|farm|get|give rise|grow|make|produce|raise,make|create|expose|exhibit|display|cultivate|change
4,unnatural,NN,NA,unnatur,,NA
4,natural,JJ,NA,natur,biological|born(p)|innate(p)|instinctive|lifelike|natural|raw(a)|rude(a),
4,product,NNS,s,product,Cartesian product|intersection|mathematical product|merchandise|product|production|ware,commodity|trade good|good|creation|quantity|chemical|chemical substance|consequence|effect|outcome|result|event|issue|upshot|set
4,novel,NN,NA,novel,novel,fiction|book|volume
4,property,NNS,s,properti,attribute|belongings|dimension|holding|place|prop|property,possession|attribute|geographical area|geographic area|geographical region|geographic region|concept|conception|construct|object|physical object
5,follow,VBG,ing,follow,abide by|accompany|adopt|be|come|come after|comply|conform to|espouse|fall out|follow|keep abreast|keep an eye on|keep up|observe|play along|postdate|pursue|stick to|stick with|succeed|surveil|survey|take after|trace|travel along|watch|watch over,travel|go|move|locomote|result|ensue|obey|imitate|copy|simulate|be|choose|take|select|pick out|analyze|analyse|study|examine|canvass|check|check up on|look into|check out|suss out|check over|go over|check into|play|originate|arise|rise|develop|uprise|spring up|grow|act|behave|do|practice|apply|use|understand|persevere|persist|hang in|hang on|hold on
5,development,NN,NA,develop,developing|development|evolution|exploitation|growing|growth|maturation|ontogenesis|ontogeny,improvement|process|physical process|organic process|biological process|change|alteration|modification|use|usage|utilization|utilisation|employment|exercise|district|territory|territorial dominion|dominion|melioration|processing|section|subdivision
5,penicillin,NN,NA,penicillin,penicillin,antibiotic|antibiotic drug
5,treatment,NN,NA,treatment,discourse|discussion|handling|intervention|treatment,care|attention|aid|tending|management|direction|artistic style|idiom|communication|communicating
5,septicemium,NN,s,septicemium,,NA
5,early,JJ,NA,earli,early|early(a)|former(a)|other(a),
5,1940,CD,NA,1940,NA,NA
5,s,VBZ,NA,NA,,NA
5,numerous,JJ,NA,numer,legion(p)|numerous,
5,antibiotic,NNS,s,antibiot,antibiotic|antibiotic drug,antibacterial|antibacterial drug|bactericide
5,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
