clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,september,NNP,NA,septemb,Sep|Sept|September,Gregorian calendar month
1,vanity,NNP,NA,vaniti,amour propre|conceit|conceitedness|dresser|dressing table|emptiness|self-love|toilet table|vanity,pride|pridefulness|worthlessness|ineptitude|trait|table
1,fair,NNP,NA,fair,bazaar|carnival|fair|funfair,show|gathering|assemblage|exhibition|exposition|expo|sale|cut-rate sale|sales event
1,profiler,NN,NA,profil,,NA
1,marjorie,NNP,NA,marjori,,NA
1,william,NNP,s,william,,NA
1,offer,VBZ,s,offer,bid|declare oneself|extend|offer|offer up|pop the question|proffer|propose|provide|put up|tender|volunteer,supply|provide|render|furnish|give|act|move|project|propose|pay|market|produce|bring on|bring out|worship|engage|wage|request|threaten
1,tasty,JJ,NA,tasti,tasty,
1,larry,NNP,NA,larri,,NA
1,king,NNP,NA,king,B. B. King|baron|big businessman|Billie Jean King|Billie Jean Moffitt King|business leader|king|King|magnate|male monarch|Martin Luther King|Martin Luther King Jr.|mogul|power|queen|Rex|Riley B King|top executive|tycoon|world-beater,sovereign|crowned head|monarch|rival|challenger|competitor|competition|contender|businessman|man of affairs|eminence|distinction|preeminence|note|checker|chequer|face card|picture card|court card|chessman|chess piece
1,anecdote,NN,NA,anecdot,anecdote,report|account
2,one,CD,NA,on,NA,NA
2,most,JJS,NA,most,most(a),
2,oft,NN,NA,oft,,NA
2,tell,VBD,ed,tell,assure|differentiate|distinguish|enjoin|evidence|narrate|order|recite|recount|say|secern|secernate|separate|severalise|severalize|state|tell|tell apart,express|verbalize|verbalise|utter|give tongue to|inform|request|guess|infer|affirm|verify|assert|avow|aver|swan|swear|identify|place
2,larry,NNP,NA,larri,,NA
2,story,NNP,s,stori,account|chronicle|fib|floor|history|level|narration|narrative|news report|report|storey|story|tale|taradiddle|tarradiddle|write up,message|content|subject matter|substance|fiction|structure|construction|record|news|lie|prevarication
2,circulate,VBP,NA,circul,broadcast|circularise|circularize|circulate|diffuse|disperse|disseminate|distribute|go around|pass around|pass on|propagate|spread,travel|go|move|locomote|publicize|publicise|air|bare|displace|run|flow|feed|course
2,cnn,NNP,NA,cnn,,NA
2,concern,VBZ,s,concern,bear on|come to|concern|have to do with|interest|occupy|pertain|refer|relate|touch|touch on|worry,
2,take-out,NN,NA,take-out,,NA
2,order,NN,NA,order,club|decree|edict|fiat|gild|guild|Holy Order|lodge|monastic order|order|Order|order of magnitude|ordering|orderliness|ordination|parliamentary law|parliamentary procedure|purchase order|rescript|rules of order|social club|society,command|bid|bidding|dictation|magnitude|state|arrangement|condition|status|act|enactment|commercial document|commercial instrument|association|rule|prescript|position|sect|religious sect|religious order|taxonomic group|taxonomic category|taxon|request|asking|artistic style|idiom|organization|organisation
2,eat,VBZ,s,eat,consume|corrode|deplete|eat|eat on|eat up|exhaust|feed|run through|rust|use up|wipe out,eat|consume|ingest|take in|take|have|worry|vex|spend|expend|drop|damage
2,dinner,NN,NA,dinner,dinner|dinner party,meal|repast|party
2,desk,NN,NA,desk,desk,table
2,show,NN,NA,show,appearance|display|show,entertainment|amusement|demonstration|demo|social event|pretense|pretence|pretending|simulation|feigning
3,favorite,JJ,NA,favorit,best-loved|favored|favorite|favorite(a)|favourite|favourite(a)|pet|preferent|preferred,
3,dish,NN,NA,dish,bag|beauty|cup of tea|dish|dish aerial|dish antenna|dishful|knockout|looker|lulu|mantrap|peach|ravisher|saucer|smasher|stunner|sweetheart,crockery|dishware|container|nutriment|nourishment|nutrition|sustenance|aliment|alimentation|victuals|containerful|woman|adult female|directional antenna|activity
3,local,JJ,NA,local,local,
3,chinese,JJ,NA,chines,Chinese|Formosan|Taiwanese,
3,restaurant,NN,NA,restaur,eatery|eating house|eating place|restaurant,building|edifice
3,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,chicken,NN,NA,chicken,chicken|crybaby|Gallus gallus|poulet|volaille|wimp,poultry|domestic fowl|fowl|weakling|doormat|wuss|contest|competition
3,cashews--without,JJ,NA,cashews--without,,NA
3,fat-laden,JJ,NA,fat-laden,,NA
3,cashew,NNS,s,cashew,Anacardium occidentale|cashew|cashew nut|cashew tree,nut tree|edible nut
4,food,NN,NA,food,food|food for thought|intellectual nourishment|nutrient|solid food,substance|solid|content|cognitive content|mental object
4,arrive,VBZ,s,arriv,arrive|come|get|get in|go far|make it,succeed|win|come through|bring home the bacon|deliver the goods
4,young,JJ,NA,young,immature|new|unseasoned|untested|untried|vernal|young|youthful,
4,intern,NN,NA,intern,houseman|intern|interne|medical intern,doctor|doc|physician|MD|Dr.|medico
4,production,NN,NA,product,output|product|production|yield,act|deed|human action|human activity|presentation|creation|exhibition|indefinite quantity|display|industry|manufacture|creative activity
4,assistant,NN,NA,assist,assistant|help|helper|supporter,worker
4,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
4,charge,VBN,ed,charg,accuse|agitate|appoint|bear down|bill|blame|buck|burden|charge|charge up|commit|commove|consign|excite|file|institutionalise|institutionalize|level|load|lodge|point|rouse|saddle|send|shoot|shoot down|tear|turn on,rush|account|calculate|hotfoot|hasten|hie|speed|race|pelt along|rush along|cannonball along|bucket along|belt along|step on it|accuse|impeach|incriminate|criminate|claim|change|alter|modify|debit|transfer|entrust|intrust|trust|confide|commit|pay|lie down|lie|disturb|upset|trouble|paint|fill|fill up|make full|aim|take|train|take aim|direct|command|require|instruct|impute|ascribe|assign|attribute|determine|set|supply|provide|render|furnish|impregnate|saturate
4,comb,VBG,ing,comb,comb|comb out|disentangle|ransack,straighten|straighten out|search|groom|neaten
4,remove,VB,NA,remov,absent|bump off|dispatch|get rid of|hit|move out|murder|off|polish off|remove|slay|take|take away|take out|transfer|withdraw,transfer|shift|disappear|vanish|go away|kill
4,errant,NN,NA,errant,,NA
