clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,people,NNS,NA,peopl,citizenry|hoi polloi|mass|masses|multitude|people|the great unwashed,group|grouping|family|family line|folk|kinfolk|kinsfolk|sept|phratry
1,receive,VBD,ed,receiv,encounter|experience|find|get|have|incur|invite|meet|obtain|pick up|receive|take in|welcome,get|acquire|change|perceive|comprehend|undergo|accept|greet|recognize|recognise|convert|have|experience|celebrate|fete|partake|touch|see|consider|reckon|view|regard
1,introduction,NN,NA,introduct,creation|debut|entry|first appearance|foundation|founding|initiation|innovation|insertion|instauration|institution|intro|introduction|intromission|launching|origination|presentation|unveiling,beginning|start|commencement|section|subdivision|informing|making known|textbook|text|text edition|schoolbook|school text|proposal|movement
1,cancer,NN,NA,cancer,cancer|Cancer|Cancer the Crab|Crab|genus Cancer|malignant neoplastic disease,malignant tumor|malignant neoplasm|metastatic tumor|person|individual|someone|somebody|mortal|soul|arthropod genus
1,genetics,NNS,NA,genet,genetic science|genetics,biology|biological science
1,college,NN,NA,colleg,college,body|educational institution|building complex|complex
1,first,JJ,NA,first,1st|beginning(a)|first|foremost|inaugural|initiative|initiatory|maiden|world-class,
1,half,NN,NA,half,half|one-half,common fraction|simple fraction|part|section|division
1,1990,CD,NA,1990,NA,NA
1,s,VBZ,NA,NA,,NA
1,everything,NN,NA,everyth,,NA
1,look,VBD,ed,look,appear|attend|await|bank|bet|calculate|count|depend|expect|face|front|look|reckon|rely|search|see|seem|swear|take care|wait,be|examine|see|lie|care|give care|convey|match|fit|correspond|check|jibe|gibe|tally|agree|trust
1,simple,JJ,NA,simpl,bare(a)|childlike|dewy-eyed|dim-witted|elementary|mere(a)|round-eyed|simple|simple-minded|simple(a)|uncomplicated|unproblematic|unsubdivided|wide-eyed,
1,straightforward,JJ,NA,straightforward,aboveboard|square(a)|straight|straightforward,
2,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,stuff,NN,NA,stuff,clobber|hooey|material|poppycock|stuff|stuff and nonsense,substance|object|physical object|personal property|personal estate|personalty|private property|nonsense|bunk|nonsensicality|meaninglessness|hokum|quality|information|info|kernel|core|center|centre|essence|gist|heart|heart and soul|inwardness|marrow|meat|nub|pith|sum|nitty-gritty
2,explain,VB,NA,explain,excuse|explain|explicate,inform|state|say|tell|justify|vindicate
2,sincerely,RB,NA,sincer,sincerely|sincerely yours|truly|unfeignedly,NA
2,interested,JJ,NA,interest,concerned|interested,
2,relative,NNS,s,rel,congenator|congener|congeneric|relation|relative,person|individual|someone|somebody|mortal|soul|organism|being
2,want,VBD,ed,want,desire|need|require|want,be|search|seek|look for|demand|miss|lack
2,know,VB,NA,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think
2,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,spend,VBG,ing,spend,drop|expend|pass|spend,pay|consume|eat up|use up|eat|deplete|exhaust|run through|wipe out
2,time,NN,NA,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
3,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,oncogene,NNS,s,oncogen,oncogene|transforming gene,gene|cistron|factor
3,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,tumour,NN,NA,tumour,neoplasm|tumor|tumour,growth
3,suppressor,NN,NA,suppressor,suppresser|suppresser gene|suppressor|suppressor gene,restrainer|controller|gene|cistron|factor|electrical device
3,gene,NNS,s,gene,cistron|factor|gene,sequence
4,oncogene,NNS,s,oncogen,oncogene|transforming gene,gene|cistron|factor
4,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
4,overactive,JJ,NA,overact,hyperactive|overactive,
4,gene,NNS,s,gene,cistron|factor|gene,sequence
4,protein,NNS,s,protein,protein,macromolecule|supermolecule
4,somehow,RB,NA,somehow,somehow|someway|someways,NA
