clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,former,JJ,NA,former,early(a)|erstwhile(a)|former(a)|late(a)|old|one-time(a)|onetime(a)|other(a)|previous(a)|quondam(a)|sometime(a),
1,clinton,NNP,NA,clinton,Bill Clinton|Clinton|DeWitt Clinton|Hilary Clinton|Hilary Rodham Clinton|President Clinton|William Jefferson Clinton,
1,aide,NN,NA,aid,adjutant|aide|aide-de-camp|auxiliary,military officer|officer|assistant|helper|help|supporter
1,george,NNP,NA,georg,George|George I|George II|George III|George IV|George V|George VI|Saint George|St. George,
1,stephanopoulo,NNP,s,stephanopoulo,,NA
1,abc,NNP,NA,abc,ABC|ABC's|ABCs|alphabet|first principles|rudiments,fundamentals|basics|fundamental principle|basic principle|bedrock
1,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,week,NNP,NA,week,calendar week|hebdomad|week|workweek,time period|period of time|period|work time
1,morning,NN,NA,morn,aurora|break of day|break of the day|cockcrow|dawn|dawning|daybreak|dayspring|first light|forenoon|good morning|morn|morning|morning time|sunrise|sunup,time period|period of time|period|greeting|salutation|farewell|word of farewell|hour|time of day|start
1,furrow-browed,JJ,NA,furrow-brow,,NA
1,heartbroken,NN,NA,heartbroken,,NA
1,evidence,NN,NA,evid,evidence|grounds,information|indication|indicant|info
1,come,VBG,ing,come,add up|amount|arrive|come|come in|come up|derive|descend|do|fall|fare|follow|get|get along|hail|issue forth|make out|number|occur|total,NA
1,president,NN,NA,presid,chair|chairman|chairperson|chairwoman|Chief Executive|president|President|President of the United States|prexy|United States President,corporate executive|business executive|head of state|chief of state|presiding officer|academic administrator|presidency|presidentship
2,last,JJ,NA,last,concluding|final|last|last-place|last(a)|lowest|net|terminal|utmost,
2,week,NN,NA,week,calendar week|hebdomad|week|workweek,time period|period of time|period|work time
2,lewinsky,NNP,NA,lewinski,,NA
2,story,NN,NA,stori,account|chronicle|fib|floor|history|level|narration|narrative|news report|report|storey|story|tale|taradiddle|tarradiddle|write up,message|content|subject matter|substance|fiction|structure|construction|record|news|lie|prevarication
2,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,only,RB,NA,onli,alone|but|entirely|exclusively|just|merely|only|only if|only when|simply|solely,NA
2,few,JJ,NA,few,few,
2,hour,NNS,s,hour,60 minutes|hour|hr|minute|time of day,time unit|unit of time|clock time|time|time period|period of time|period|distance
2,old,JJ,NA,old,bang-up|bully|corking|cracking|dandy|erstwhile(a)|former(a)|great|groovy|keen|neat|nifty|not bad(p)|old|Old|old(a)|older|one-time(a)|onetime(a)|peachy|previous(a)|quondam(a)|slap-up|smashing|sometime(a)|swell,
2,stephanopoulo,NNP,s,stephanopoulo,,NA
2,popped,JJ,NA,pop,,NA
2,up,RB,NA,up,up|upward|upwardly|upwards,NA
2,good,NNP,NA,good,commodity|good|goodness|trade good,advantage|vantage|morality|quality|artifact|artefact
2,morning,NNP,NA,morn,aurora|break of day|break of the day|cockcrow|dawn|dawning|daybreak|dayspring|first light|forenoon|good morning|morn|morning|morning time|sunrise|sunup,time period|period of time|period|greeting|salutation|farewell|word of farewell|hour|time of day|start
