clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,august,NNP,NA,august,Aug|August,Gregorian calendar month
1,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,cruelest,NN,NA,cruelest,,NA
1,month,NN,NA,month,calendar month|month,time period|period of time|period|time unit|unit of time
1,reader,NNS,s,reader,lector|lecturer|proofreader|reader|referee|reviewer|subscriber,scholar|scholarly person|bookman|student|customer|client|literate|literate person|critic|printer|pressman|clergyman|reverend|man of the cloth|Holy Order|Order|educator|pedagogue|pedagog|textbook|text|text edition|schoolbook|school text
1,new,NNP,NA,new,,NA
1,york,NNP,NA,york,House of York|York,dynasty|royalty|royal family|royal line|royal house
1,time,NNP,s,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
1,op-ed,JJ,NA,op-,,NA
1,page,NN,NA,page,page|Page|pageboy|Sir Frederick Handley Page|Thomas Nelson Page|varlet,leaf|folio|messenger boy|errand boy|attendant|attender|tender
1,not,RB,NA,not,non|not,NA
1,vacation,NN,NA,vacat,holiday|vacation,leisure|leisure time|abrogation|repeal|annulment
2,listen,VB,NA,listen,hear|heed|listen|mind|take heed,perceive|comprehend|concentrate|focus|center|centre|pore|rivet|obey
2,russell,NNP,NA,russel,A.E.|Bertrand Arthur William Russell|Bertrand Russell|Bill Russell|Charles Taze Russell|Earl Russell|George William Russell|Henry Kenneth Alfred Russell|Henry Norris Russell|Henry Russell|Ken Russell|Lillian Russell|Russell|William Felton Russell,
2,baker,NNP,NA,baker,baker|bread maker,merchant|merchandiser|skilled worker|trained worker|skilled workman
2,august,NNP,NA,august,Aug|August,Gregorian calendar month
2,19,CD,NA,19,NA,NA
2,column,NN,NA,column,chromatography column|column|editorial|newspaper column|pillar|tower,file|single file|Indian file|tube|tubing|array|shape|form|article|structure|construction|upright|vertical|text|textual matter|skeletal structure
2,absolutely,RB,NA,absolut,absolutely|dead|perfectly|utterly,
2,nothing,NN,NA,noth,aught|cipher|cypher|goose egg|nada|naught|nil|nix|nothing|null|zero|zilch|zip|zippo,relative quantity
2,save,VBP,NA,save,bring through|carry through|deliver|economise|economize|hold open|keep|keep open|lay aside|make unnecessary|preserve|pull through|redeem|relieve|salvage|salve|save|save up|spare|write,rescue|deliver|keep|hold on|prevent|forestall|foreclose|preclude|forbid|refrain|forbear|spend|expend|drop|reserve|hold|book|record|tape
2,fact,NN,NA,fact,fact,information|info|reality|realness|realism|concept|conception|construct
2,have,VBZ,s,have,accept|bear|birth|cause|consume|deliver|experience|feature|get|give|give birth|have|have got|hold|induce|ingest|let|make|own|possess|receive|stimulate|suffer|sustain|take|take in|throw,NA
2,summered,JJ,NA,summer,,NA
2,nantucket,NNP,NA,nantucket,Nantucket,
2,long,JJ,NA,long,farseeing|farsighted|foresighted|foresightful|long|longsighted|prospicient|recollective|retentive|tenacious,
2,time,NN,NA,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term
3,use,VBD,ed,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move
3,be,VB,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,take,VBD,ed,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
3,ferry,NN,NA,ferri,ferry|ferryboat|ferrying,boat|transportation|shipping|transport
3,nantucket,NNP,NA,nantucket,Nantucket,
3,island,NNP,NA,island,island,land|dry land|earth|ground|solid ground|terra firma|zone
3,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,really,RB,NA,realli,actually|genuinely|in truth|rattling|real|really|truly|very,NA
5,be,VBD,ed,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
5,part,NN,NA,part,character|component|component part|constituent|contribution|division|function|office|part|parting|percentage|persona|piece|portion|region|role|section|share|theatrical role|voice,relation|object|physical object|thing|concern|location|duty|portrayal|characterization|enactment|personation|assets|concept|conception|construct|line|tune|melody|air|strain|melodic line|melodic phrase|attempt|effort|endeavor|endeavour|try|item
5,charm,NN,NA,charm,appeal|appealingness|charm|good luck charm|magic spell|magical spell|spell,attractiveness|speech|speech communication|spoken communication|spoken language|language|voice communication|oral communication|object|physical object|flavor|flavour
6,baker,NNP,NA,baker,baker|bread maker,merchant|merchandiser|skilled worker|trained worker|skilled workman
6,go,VBZ,s,go,become|belong|blend|blend in|break|break down|buy the farm|cash in one's chips|choke|conk|conk out|croak|decease|depart|die|drop dead|endure|exit|expire|extend|fail|fit|function|get|get going|give out|give way|give-up the ghost|go|go away|go bad|hold out|hold up|kick the bucket|last|lead|live|live on|locomote|move|operate|pass|pass away|perish|plump|pop off|proceed|rifle|run|run low|run short|snuff it|sound|start|survive|travel|work,NA
6,complain,VB,NA,complain,complain|kick|kvetch|plain|quetch|sound off,charge
6,island,NN,NA,island,island,land|dry land|earth|ground|solid ground|terra firma|zone
6,new,JJ,NA,new,fresh|Modern|new|New|new(a)|novel|raw|unexampled|young,
6,popularity,NN,NA,popular,popularity,quality
6,ostentatious,JJ,NA,ostentati,ostentatious|pretentious,
6,display,NNS,s,displai,display|exhibit|presentation|show|showing|video display,demonstration|demo|show|representation|disclosure|revelation|revealing|communication|electronic device
6,wealth,NN,NA,wealth,riches|wealth|wealthiness,financial condition|abundance|copiousness|teemingness|material resource|property|belongings|holding
7,less,JJR,NA,less,less|less(a),
7,fortunate,JJ,NA,fortun,fortunate|golden|rosy,
7,reader,NNS,s,reader,lector|lecturer|proofreader|reader|referee|reviewer|subscriber,scholar|scholarly person|bookman|student|customer|client|literate|literate person|critic|printer|pressman|clergyman|reverend|man of the cloth|Holy Order|Order|educator|pedagogue|pedagog|textbook|text|text edition|schoolbook|school text
7,not,RB,NA,not,non|not,NA
7,quite,RB,NA,quit,quite|quite a|quite an|rather,NA
7,share,VB,NA,share,apportion|deal|divvy up|partake|partake in|portion out|share,overlap|use|utilize|utilise|apply|employ|get|acquire|distribute|give out|hand out|pass out|communicate|intercommunicate
7,baker,NNP,NA,baker,baker|bread maker,merchant|merchandiser|skilled worker|trained worker|skilled workman
7,indignation,NN,NA,indign,indignation|outrage,anger|choler|ire
8,august,NNP,NA,august,Aug|August,Gregorian calendar month
8,27,CD,NA,27,NA,NA
8,dateline,NN,NA,datelin,date line|dateline|International Date Line,line
8,west,NNP,NA,west,Benjamin West|Cicily Isabel Fairfield|Dame Rebecca West|due west|Mae West|Occident|Rebecca West|W|west|West|western United States|westward,cardinal compass point|direction|location
8,tisbury,NNP,NA,tisburi,,NA
8,mass,NNP,NA,mass,batch|bulk|deal|flock|good deal|great deal|hatful|heap|hoi polloi|lot|mass|Mass|masses|mess|mickle|mint|mountain|muckle|multitude|passel|peck|people|pile|plenty|pot|quite a little|raft|sight|slew|spate|stack|the great unwashed|tidy sum|volume|wad,fundamental quantity|fundamental measure|physical property|large indefinite quantity|large indefinite amount|collection|aggregation|accumulation|assemblage|religious ceremony|religious ritual|body|group|grouping|magnitude|religious music|church music|prayer
8,well-known,JJ,NA,well-known,long-familiar|well-known|well-known(a),
8,news,NN,NA,new,intelligence|news|news program|news show|newsworthiness|tidings|word,information|info|broadcast|program|programme|interest|interestingness
8,hotspot,NN,NA,hotspot,flashpoint|hot spot|hotspot|trouble spot,geographical area|geographic area|geographical region|geographic region|point|spot
8,ward,NNP,NA,ward,Aaron Montgomery Ward|Barbara Ward|Baroness Jackson of Lodsworth|cellblock|hospital ward|Mary Augusta Arnold Ward|Montgomery Ward|Mrs. Humphrey Ward|ward|Ward,person|individual|someone|somebody|mortal|soul|administrative district|administrative division|territorial division|block
8,just,RB,NA,just,barely|but|exactly|hardly|just|just now|merely|only|precisely|properly|scarce|scarcely|simply,NA
8,take,VBZ,s,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA
8,political,JJ,NA,polit,political,
8,pulse,NN,NA,puls,beat|heart rate|heartbeat|impulse|pulsation|pulse|pulse rate|pulsing,wave|undulation|periodic event|recurrent event|vital sign|rate|legume
8,find,VBZ,s,find,ascertain|bump|chance|come up|detect|determine|discover|encounter|feel|find|find oneself|find out|get|get hold|happen|incur|line up|notice|observe|obtain|receive|recover|regain|retrieve|rule|see|witness,spy|sight|get|acquire|reason|reason out|conclude|experience|see|go through|gestate|conceive|conceptualize|conceptualise|learn|hear|get word|get wind|pick up|find out|get a line|discover|pronounce|label|judge|change|perceive|comprehend|reach|make|attain|hit|arrive at|gain|mature|maturate|grow
8,vineyarder,NNP,s,vineyard,,NA
8,less,RBR,NA,less,less|to a lesser extent,
8,excited,JJ,NA,excit,activated|aroused|delirious|emotional|excited|frantic|mad|unrestrained|worked up,
8,president,NN,NA,presid,chair|chairman|chairperson|chairwoman|Chief Executive|president|President|President of the United States|prexy|United States President,corporate executive|business executive|head of state|chief of state|presiding officer|academic administrator|presidency|presidentship
8,visit,NN,NA,visit,sojourn|visit,meeting|coming together|congress|get together|stay
8,year,NN,NA,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage
9,also,RB,NA,also,also|as well|besides|likewise|too,NA
9,describe,VBZ,s,describ,account|delineate|depict|describe|discover|distinguish|draw|identify|key|key out|line|name|report|trace,set forth|expound|exposit|inform|mark
9,detail,NN,NA,detail,contingent|detail|item|particular|point,fact|part|portion|component part|component|constituent|discussion|treatment|discourse|gang|crew|work party|military unit|military force|military group|force
9,moment,NNS,s,moment,bit|consequence|here and now|import|instant|minute|mo|moment|present moment|second,point|point in time|time|present|nowadays|significance|force|statistic
9,island,NN,NA,island,island,land|dry land|earth|ground|solid ground|terra firma|zone
9,milk,NN,NA,milk,milk|Milk|Milk River,dairy product|beverage|drink|drinkable|potable|liquid body substance|bodily fluid|body fluid|humor|humour|nutriment|nourishment|nutrition|sustenance|aliment|alimentation|victuals|foodstuff|food product
9,meadow,NNP,s,meadow,hayfield|meadow,grassland
9,golf,NN,NA,golf,golf|golf game,outdoor game
9,course,NN,NA,cours,class|course|course of action|course of instruction|course of study|form|grade|line|path|row|track|trend,education|instruction|teaching|pedagogy|didactics|educational activity|series|direction|way|action|line|gathering|assemblage|nutriment|nourishment|nutrition|sustenance|aliment|alimentation|victuals|layer|bed|facility|installation
10,same,JJ,NA,same,like|same|same(p),
