clique_id,lemma,upos,affix,stem,synonyms,hypernyms
1,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
1,clone,NN,NA,clone,clon|clone|dead ringer|knockoff|ringer,double|image|look-alike|organism|being|copy
2,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
2,colony,NN,NA,coloni,colony|Colony|dependency|settlement,body|biological group|geographical area|geographic area|geographical region|geographic region|place|property|animal group
2,cell,NNS,s,cell,cadre|cell|cellphone|cellular phone|cellular telephone|cubicle|electric cell|jail cell|mobile phone|prison cell,compartment|living thing|animate thing|electrical device|political unit|political entity|radiotelephone|radiophone|wireless telephone|room
2,develop,VBD,ed,develop,acquire|arise|break|build up|develop|educate|evolve|explicate|formulate|germinate|get|grow|make grow|modernise|modernize|originate|prepare|produce|recrudesce|rise|spring up|train|uprise,create|create by mental act|create mentally|change|become|better|improve|amend|ameliorate|meliorate|speculate|theorize|theorise|conjecture|hypothesize|hypothesise|hypothecate|suppose|teach|learn|instruct|happen|hap|go on|pass off|occur|pass|fall out|come about|take place|grow|alter|modify|generate|bring forth|superimpose|superpose|lay over|play|complicate|refine|rarify|elaborate|expand
2,single,JJ,NA,singl,exclusive|individual|single|single(a)|undivided|unmarried,
2,fertilize,VBN,ed,fertil,fecundate|feed|fertilise|fertilize|inseminate,enrich|change|alter|modify
2,egg,NN,NA,egg,ball|ballock|bollock|egg|eggs|nut|orchis|testicle|testis,ovum|egg cell|foodstuff|food product|male reproductive gland|gonad|sex gland
2,cell,NN,NA,cell,cadre|cell|cellphone|cellular phone|cellular telephone|cubicle|electric cell|jail cell|mobile phone|prison cell,compartment|living thing|animate thing|electrical device|political unit|political entity|radiotelephone|radiophone|wireless telephone|room
3,most,JJS,NA,most,most(a),
3,animal,NNS,s,anim,animal|animate being|beast|brute|creature|fauna,organism|being
3,be,VBP,NA,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
3,clone,NNS,s,clone,clon|clone|dead ringer|knockoff|ringer,double|image|look-alike|organism|being|copy
4,be,VBZ,s,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA
4,slight,JJ,NA,slight,flimsy|fragile|little(a)|slender|slight|slim|svelte|tenuous|thin,
4,oversimplification,NN,NA,oversimplif,oversimplification|simplism,simplification
