text,clique_id,index,v,e
biomed_1471-213X-1-4-hepple_clean,1,pairwise,0.1326530612244898,3.1318484594531856e-4
biomed_1471-213X-1-4-hepple_clean,2,pairwise,0.1510204081632653,0.0024597973074583397
biomed_1471-213X-1-4-hepple_clean,3,pairwise,0.15677458953506213,0.0018486981666776506
biomed_1471-213X-1-4-hepple_clean,4,pairwise,0.12398932968213312,0.002211760132449279
biomed_1471-213X-1-4-hepple_clean,5,pairwise,0.13133004689776803,0.002503214788619859
biomed_1471-213X-1-4-hepple_clean,6,pairwise,0.16242392962707575,8.935156104738223e-4
biomed_1471-213X-1-4-hepple_clean,7,pairwise,0.10325653349457098,0.0026622429412446096
biomed_1471-213X-1-4-hepple_clean,8,pairwise,0.12093661509828656,0.004694766540405581
biomed_1471-213X-1-4-hepple_clean,9,pairwise,0.10681189327979113,8.632135744908098e-4
biomed_1471-213X-1-4-hepple_clean,10,pairwise,0.02301454306062601,0
biomed_1471-213X-1-4-hepple_clean,11,pairwise,0.17765068513136842,0.0031347277871522777
biomed_1471-213X-1-4-hepple_clean,12,pairwise,0.14666197943977646,0.0029048399522678446
biomed_1471-213X-1-4-hepple_clean,13,pairwise,0.1522688936517286,8.798474313665353e-4
biomed_1471-213X-1-4-hepple_clean,14,pairwise,0.12589346276190114,5.377072335998763e-4
biomed_1471-213X-1-4-hepple_clean,15,pairwise,0.11943024976938033,0.0012607364759928555
biomed_1471-213X-1-4-hepple_clean,16,pairwise,0.13979943154324623,0.0013411264991524425
biomed_1471-213X-1-4-hepple_clean,17,pairwise,0.10719310804919921,4.1403466148364106e-4
biomed_1471-213X-1-4-hepple_clean,18,pairwise,0.10938891144548281,0.0013830849800237554
biomed_1471-213X-1-4-hepple_clean,19,pairwise,0.08313723393207818,0.0038584826608801053
biomed_1471-213X-1-4-hepple_clean,20,pairwise,0.14303986986448766,0.004165207435603875
biomed_1471-213X-1-4-hepple_clean,21,pairwise,0.13367470678163715,0.002535681873667068
biomed_1471-213X-1-4-hepple_clean,22,pairwise,0.15475557794229192,0.0014098377183468299
biomed_1471-213X-1-4-hepple_clean,23,pairwise,0.18632195436471338,0.0023995358947666496
biomed_1471-213X-1-4-hepple_clean,24,pairwise,0.13226287150888386,0.001767575717155549
biomed_1471-213X-1-4-hepple_clean,25,pairwise,0.0991558523230885,0.003032111894277766
biomed_1471-213X-1-4-hepple_clean,26,pairwise,0.20673520037061474,0.003487673783946517
biomed_1471-213X-1-4-hepple_clean,27,pairwise,0.20168185577467576,0.003499149938444955
biomed_1471-213X-1-4-hepple_clean,28,pairwise,0.1427644578686742,0.0018192511802976583
biomed_1471-213X-1-4-hepple_clean,29,pairwise,0.1810921680500157,0
biomed_1471-213X-1-4-hepple_clean,30,pairwise,0.18323512958284086,0.0028207949692230973
biomed_1471-213X-1-4-hepple_clean,31,pairwise,0.12017689284902622,0
biomed_1471-213X-1-4-hepple_clean,32,pairwise,0.13256881152650227,4.497796655608056e-4
biomed_1471-213X-1-4-hepple_clean,33,pairwise,0.1673594027753126,0.0015739200037501737
biomed_1471-213X-1-4-hepple_clean,34,pairwise,0.19004911689549012,0.002256384068335823
biomed_1471-213X-1-4-hepple_clean,35,pairwise,0.12858238915835193,0.0011766393727836476
biomed_1471-213X-1-4-hepple_clean,36,pairwise,0.1733643773168486,0.0012662581147410423
biomed_1471-213X-1-4-hepple_clean,37,pairwise,0.2566187191041603,0.0015622522563846005
biomed_1471-213X-1-4-hepple_clean,38,pairwise,0.13238199446136936,0.0013444300925746291
biomed_1471-213X-1-4-hepple_clean,39,pairwise,0.2750242563386696,0.002521853305002663
biomed_1471-213X-1-4-hepple_clean,40,pairwise,0.22716888615924008,0.0013135058955492391
biomed_1471-213X-1-4-hepple_clean,41,pairwise,0.10812039899637281,0.0016765550228790666
biomed_1471-213X-1-4-hepple_clean,42,pairwise,0.08751983781549738,0.0036497869455664324
biomed_1471-213X-1-4-hepple_clean,43,pairwise,0.19307113414687632,0.0025175777371044465
biomed_1471-213X-1-4-hepple_clean,44,pairwise,0.14810427520644112,0.002338712179461868
biomed_1471-213X-1-4-hepple_clean,45,pairwise,0.07733829717386043,0
biomed_1471-213X-1-4-hepple_clean,46,pairwise,0.10736903837858622,0.0038281076250273704
biomed_1471-213X-1-4-hepple_clean,47,pairwise,0.2078697032891797,0.0018467058314644946
biomed_1471-213X-1-4-hepple_clean,48,pairwise,0.13231221690129602,0.004308641647682416
biomed_1471-213X-1-4-hepple_clean,49,pairwise,0.07985368913622289,7.280533349513573e-4
biomed_1471-213X-1-4-hepple_clean,50,pairwise,0.0828095058849991,5.416799455467555e-4
