lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
ireland,NNP,1,ireland,Eire|Emerald Isle|Hibernia|Ireland|Irish Republic|Republic of Ireland,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_19
become,VBD,1,becom,become|get|go|suit|turn,change state|turn|transform|transmute|metamorphose|fancify|beautify|embellish|prettify,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_19
light,NN,1,light,brightness|brightness level|Christ Within|igniter|ignitor|illumination|Inner Light|light|Light|light source|Light Within|lighter|lighting|lightness|luminance|luminosity|luminousness|spark|sparkle|twinkle|visible light|visible radiation,actinic radiation|actinic ray|source of illumination|position|view|perspective|physical property|scene|condition|status|visual property|friend|illumination|insight|brainstorm|brainwave|vitality|verve|expression|look|aspect|facial expression|face|public knowledge|general knowledge|ethical motive|ethics|morals|morality|visual signal|device,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_19
know,VBN,1,know,acknowledge|bang|be intimate|bed|bonk|cognise|cognize|do it|eff|experience|fuck|get it on|get laid|have a go at it|have intercourse|have it away|have it off|have sex|hump|jazz|know|lie with|live|love|make love|make out|recognise|recognize|roll in the hay|screw|sleep together|sleep with,experience|see|go through|accept|copulate|mate|pair|couple|recognize|recognise|realize|realise|agnize|agnise|distinguish|separate|differentiate|secern|secernate|severalize|severalise|tell|tell apart|remember|retrieve|recall|call back|call up|recollect|think,berlitz_HistoryDublin-hepple_clean,en,berlitz_HistoryDublin-hepple_clean_19
world,NN,1,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_19
send,VBG,1,send,air|beam|broadcast|charge|commit|direct|get off|institutionalise|institutionalize|mail|place|post|send|send off|send out|ship|station|transmit|transport,move|displace|transmit|transfer|transport|channel|channelize|channelise|publicize|publicise|air|bare,berlitz_HistoryDublin-hepple_clean,ing,berlitz_HistoryDublin-hepple_clean_19
saint,NNS,1,saint,angel|apotheosis|holy man|holy person|ideal|nonesuch|nonpareil|nonsuch|paragon|saint,deity|divinity|god|immortal|good person|model|role model,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_19
scholar,NNS,1,scholar,assimilator|bookman|learner|scholar|scholarly person|student,intellectual|intellect|person|individual|someone|somebody|mortal|soul|student|pupil|educatee,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_19
europe,NNP,1,europ,Common Market|EC|EEC|EU|Europe|European Community|European Economic Community|European Union,world organization|world organisation|international organization|international organisation|global organization|collection|aggregation|accumulation|assemblage,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_19
margaret,NNP,2,margaret,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
be,VBD,2,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_20
deeply,RB,2,deepli,deep|deeply|intensely|profoundly,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
pious,JJ,2,piou,pious,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
woman,NN,2,woman,adult female|char|charwoman|cleaning lady|cleaning woman|fair sex|woman|womanhood,female|female person|adult|grownup|cleaner|class|stratum|social class|socio-economic class,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
be,VBD,2,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_20
subsequently,RB,2,subsequ,after|afterward|afterwards|later|later on|subsequently,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
canonized,JJ,2,canon,canonised|canonized|glorified,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
youngest,JJS,2,youngest,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
son,NN,2,son,boy|Logos|son|Son|Word,male offspring|man-child,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
david,NNP,2,david,David|Jacques Louis David|Saint David|St. David,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
1124,CD,2,1124,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
–,NN,2,–,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
1153,CD,2,1153,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
found,VBD,2,found,base|constitute|establish|found|ground|institute|launch|plant|set up,open|open up|initiate|pioneer,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_20
church,NN,2,church,Christian church|church|church building|church service,religion|faith|organized religion|place of worship|house of prayer|house of God|house of worship|service|religious service|divine service|body,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
name,NN,2,name,epithet|figure|gens|name|public figure,language unit|linguistic unit|repute|reputation|family|family line|folk|kinfolk|kinsfolk|sept|phratry|important person|influential person|personage|sanction|defamation|calumny|calumniation|obloquy|traducement|hatchet job,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
highest,JJS,2,highest,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
point,NN,2,point,breaker point|compass point|decimal point|degree|detail|distributor point|dot|full point|full stop|gunpoint|head|item|level|peak|percentage point|period|point|point in time|pointedness|power point|spot|stage|stop|tip,component|constituent|element|factor|ingredient|location|meaning|significance|signification|import|fact|state|measure|quantity|amount|aim|object|objective|target|convex shape|convexity|disk|disc|saucer|unit of measurement|unit|promontory|headland|head|foreland|part|portion|component part|relevance|relevancy|characteristic|end|terminal|direction|linear unit|linear measure|loan|punctuation|punctuation mark|mark|mathematical notation|taper|gun muzzle|muzzle|wall socket|wall plug|electric outlet|electrical outlet|outlet|electric receptacle|contact|tangency,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
castle,NNP,2,castl,castle|castling|palace|rook,mansion|mansion house|manse|hall|residence|fortification|munition|chessman|chess piece|chess move,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_20
