lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
charle,NNP,1,charl,NA,NA,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_95
stewart,NNP,1,stewart,Dugald Stewart|James Maitland Stewart|Jimmy Stewart|Stewart,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_95
parnell,NNP,1,parnel,Charles Stewart Parnell|Parnell,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_95
irish,JJ,1,irish,Irish,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_95
member,NN,1,member,appendage|extremity|fellow member|member|penis|phallus,associate|part|portion|component part|component|constituent|external body part|unit|social unit|erectile organ,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_95
parliament,NN,1,parliament,fantan|parliament|sevens,legislature|legislative assembly|legislative body|general assembly|law-makers|card game|cards,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_95
take,VBD,1,take,accept|acquire|admit|adopt|aim|ask|assume|bring|call for|carry|charter|choose|claim|conduct|consider|consume|contain|contract|convey|deal|demand|direct|drive|engage|exact|fill|film|get|get hold of|guide|have|hire|hold|ingest|involve|lead|learn|lease|look at|make|necessitate|need|occupy|pack|pick out|postulate|read|remove|rent|require|select|shoot|strike|study|submit|subscribe|subscribe to|take|take aim|take away|take in|take on|take up|train|use up|withdraw,NA,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_95
cause,NN,1,caus,campaign|case|causa|causal agency|causal agent|cause|crusade|drive|effort|grounds|lawsuit|movement|reason|suit,origin|origination|inception|justification|venture|physical entity|proceeding|legal proceeding|proceedings,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_95
land,NNP,1,land,acres|body politic|commonwealth|country|demesne|Din Land|domain|dry land|earth|Edwin Herbert Land|estate|farming|ground|kingdom|land|Land|landed estate|nation|realm|res publica|soil|solid ground|state|terra firma,real property|real estate|realty|immovable|object|physical object|region|administrative district|administrative division|territorial division|sphere|domain|area|orbit|field|arena|people|political unit|political entity|occupation|business|job|line of work|line,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_95
act,NNP,1,act,act|bit|deed|enactment|human action|human activity|number|routine|turn,legal document|legal instrument|official document|instrument|event|dramatic composition|dramatic work|performance|public presentation|expression|manifestation|reflection|reflexion,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_95
