lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
independent,JJ,1,independ,autonomous|independent|main(a)|self-governing|sovereign,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
parliament,NN,1,parliament,fantan|parliament|sevens,legislature|legislative assembly|legislative body|general assembly|law-makers|card game|cards,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
be,VBD,1,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_68
short-lived,JJ,1,short-liv,ephemeral|fugacious|passing|short-lived|transient|transitory,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
—,NN,1,—,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
grattan,NNP,1,grattan,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
s,VBZ,1,NA,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
opposition,NN,1,opposit,confrontation|enemy|foe|foeman|opponent|opposite|oppositeness|opposition|Opposition|resistance,action|relation|resistance|contestant|body|direction|adversary|antagonist|opponent|opposer|resister|party|political party,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
bribery,NN,1,briberi,bribery|graft,felony,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
corruption,NN,1,corrupt,corruption|corruptness|degeneracy|depravation|depravity|putrefaction|putrescence|putridness|rottenness|subversion,dishonesty|putrefaction|rot|decay|immorality|degradation|debasement|inducement|inducing,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
vote,VBD,1,vote,vote,NA,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_68
dissolve,VB,1,dissolv,break up|dethaw|disband|dismiss|dissolve|fade away|fade out|melt|resolve|thaw|unfreeze|unthaw,change state|turn|change integrity|end|terminate|break up|upset|discompose|untune|disconcert|discomfit|break down|lose it|snap|change|alter|modify|disintegrate|liquefy|flux|liquify,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
1800,CD,1,1800,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_68
occupied,JJ,2,occupi,engaged|occupied|tenanted,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_115
edinburgh,NNP,2,edinburgh,Edinburgh,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_115
not,RB,2,not,non|not,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_115
castle,NN,2,castl,castle|castling|palace|rook,mansion|mansion house|manse|hall|residence|fortification|munition|chessman|chess piece|chess move,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_115
defeat,VBD,2,defeat,defeat|get the better of|kill|overcome|shoot down|vote down|vote out,veto|blackball|negative,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_115
government,NN,2,govern,administration|authorities|governance|governing|government|government activity|political science|politics|regime,polity|social control|system|system of rules|social science,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_115
army,NN,2,armi,army|Army|ground forces|regular army|U. S. Army|United States Army|US Army|USA,military service|armed service|service|crowd|agency|federal agency|government agency|bureau|office|authority,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_115
battle,NNP,2,battl,battle|conflict|engagement|fight|struggle,military action|action|attempt|effort|endeavor|endeavour|try|group action,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_115
prestonpan,NNP,2,prestonpan,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,s,berlitz_HistoryEdinburgh-hepple_clean_115
agriculture,NNP,3,agricultur,agribusiness|agriculture|Agriculture|Agriculture Department|Department of Agriculture|factory farm|farming|husbandry|USDA,commercial enterprise|business enterprise|business|cultivation|executive department|class|stratum|social class|socio-economic class,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_84
commerce,NN,3,commerc,commerce|Commerce|Commerce Department|commercialism|Department of Commerce|DoC|mercantilism,transaction|dealing|dealings|executive department|conversation,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_84
be,VBD,3,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_84
bring,VBN,3,bring,add|bestow|bring|bring in|contribute|convey|fetch|get|impart|institute|land|lend|make for|play|take|work|wreak,transport|carry|change|alter|modify|make|create|transmit|transfer|channel|channelize|channelise|attract|pull|pull in|draw|draw in|induce|stimulate|cause|have|get,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_84
