lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
community,NNP,1,commun,biotic community|community|community of interests|residential area|residential district,gathering|assemblage|people|ownership|world organization|world organisation|international organization|international organisation|global organization|agreement|accord|district|territory|territorial dominion|dominion|group|grouping,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_25
cluster,VBN,1,cluster,bunch|bundle|clump|cluster|constellate|flock,meet|gather|assemble|forgather|foregather|form,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_25
monastery,NNS,1,monasteri,monastery,religious residence|cloister,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_25
castle,NNS,1,castl,castle|castling|palace|rook,mansion|mansion house|manse|hall|residence|fortification|munition|chessman|chess piece|chess move,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_25
division,NNS,2,divis,air division|class|division|naval division|part|partition|partitioning|section|sectionalisation|sectionalization|segmentation|variance,army unit|concept|conception|construct|separation|administrative unit|administrative body|discord|dissension|league|conference|biological group|phylum|air unit|naval unit|arithmetic operation,berlitz_HistoryEdinburgh-hepple_clean,s,berlitz_HistoryEdinburgh-hepple_clean_48
—,NN,2,—,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
later,RB,2,later,after|afterward|afterwards|by and by|later|later on|subsequently,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
harden,VBN,2,harden,harden|indurate|inure|season|temper,change|modify|toughen|habituate|accustom,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_48
religious,JJ,2,religi,religious|spiritual,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
schism,NN,2,schism,schism|split,division|rupture|breach|break|severance|rift|falling out,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
—,NN,2,—,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
forever,RB,2,forev,always|constantly|eternally|everlastingly|evermore|forever|forever and a day|incessantly|perpetually,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
deny,VB,2,deni,abnegate|deny|refuse|traverse,contradict|negate|contravene|disown|renounce|repudiate|withhold|keep back|keep|hold on|control|hold in|hold|contain|check|curb|moderate|disavow,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
scotland,NNP,2,scotland,Scotland,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
truly,RB,2,truli,genuinely|in truth|really|rightfully|sincerely|truly|unfeignedly,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
unit,VBN,2,unit,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_48
voice,NN,2,voic,articulation|interpreter|part|phonation|representative|spokesperson|vocalisation|vocalism|vocalization|voice|vox,sound|communication|expression|verbal expression|verbalism|means|agency|way|singer|vocalist|vocalizer|vocaliser|advocate|advocator|proponent|exponent|physical ability|grammatical relation|tune|melody|air|strain|melodic line|line|melodic phrase,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_48
warrior,NN,3,warrior,warrior,person|individual|someone|somebody|mortal|soul,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_43
successor,NN,3,successor,heir|replacement|successor,peer|equal|match|compeer|substitute|replacement|offspring|progeny|issue,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_43
ramse,NNP,3,rams,NA,NA,berlitz_HistoryEgypt-hepple_clean,s,berlitz_HistoryEgypt-hepple_clean_43
herald,VBN,3,herald,acclaim|announce|annunciate|foretell|hail|harbinger|herald,tell|applaud|greet|recognize|recognise,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_43
