lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
time,NN,1,time,clip|clock time|fourth dimension|meter|metre|prison term|sentence|time,case|instance|example|time period|period of time|period|moment|minute|second|instant|attribute|experience|reading|meter reading|indication|dimension|rhythmicity|term,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
look,VBD,1,look,appear|attend|await|bank|bet|calculate|count|depend|expect|face|front|look|reckon|rely|search|see|seem|swear|take care|wait,be|examine|see|lie|care|give care|convey|match|fit|correspond|check|jibe|gibe|tally|agree|trust,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_97
campaign,NN,1,campaign,campaign|cause|crusade|drive|effort|hunting expedition|military campaign|movement|political campaign|run|safari,race|venture|operation|military operation|expedition,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
be,VBD,1,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_97
go,VBG,1,go,become|belong|blend|blend in|break|break down|buy the farm|cash in one's chips|choke|conk|conk out|croak|decease|depart|die|drop dead|endure|exit|expire|extend|fail|fit|function|get|get going|give out|give way|give-up the ghost|go|go away|go bad|hold out|hold up|kick the bucket|last|lead|live|live on|locomote|move|operate|pass|pass away|perish|plump|pop off|proceed|rifle|run|run low|run short|snuff it|sound|start|survive|travel|work,NA,berlitz_HistoryDublin-hepple_clean,ing,berlitz_HistoryDublin-hepple_clean_97
succeed,VB,1,succe,bring home the bacon|come after|come through|deliver the goods|follow|succeed|win,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
political,JJ,1,polit,political,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
event,NNS,1,event,case|consequence|effect|event|issue|outcome|result|upshot,psychological feature|circumstance|physical phenomenon|phenomenon,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_97
together,RB,1,togeth,in concert|together|unitedly,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
cite,VBG,1,cite,abduce|adduce|advert|bring up|cite|mention|name|quote|refer|reference|summon|summons,think of|have in mind|mean|notice|acknowledge|write|compose|pen|indite|repeat|reiterate|ingeminate|iterate|restate|retell|mention|advert|bring up|cite|name|refer|testify|bear witness|prove|evidence|show|call|send for,berlitz_HistoryDublin-hepple_clean,ing,berlitz_HistoryDublin-hepple_clean_97
parnell,NNP,1,parnel,Charles Stewart Parnell|Parnell,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
co-respondent,JJ,1,co-respond,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
scandalous,JJ,1,scandal,disgraceful|scandalous|shameful|shocking,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
divorce,NN,1,divorc,divorce|divorcement,separation,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
case,NN,1,case,case|caseful|casing|causa|cause|character|compositor's case|display case|eccentric|event|example|face|font|fount|grammatical case|guinea pig|instance|lawsuit|pillow slip|pillowcase|sheath|shell|showcase|slip|subject|suit|type|typeface|typesetter's case|vitrine,happening|occurrence|occurrent|natural event|circumstance|proceeding|legal proceeding|proceedings|fact|container|person|individual|someone|somebody|mortal|soul|problem|argument|statement|containerful|grammatical category|syntactic category|state of mind|frame of mind|adult|grownup|type|covering|natural covering|cover|housing|framework|frame|receptacle|bed linen,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
lead,VBD,1,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_97
many,JJ,1,mani,many,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
withdraw,VB,1,withdraw,adjourn|back away|back out|bow out|call back|call in|crawfish|crawfish out|disengage|draw|draw back|draw off|move back|pull away|pull back|pull in one's horns|recall|recede|remove|retire|retreat|seclude|sequester|sequestrate|swallow|take|take away|take back|take out|unsay|withdraw,travel|go|move|locomote|discontinue|stop|cease|give up|quit|lay off|let go of|let go|release|relinquish|take|disown|renounce|repudiate|isolate|insulate|close up|close|fold|shut down|close down|retire|remove|take away|withdraw|tire|pall|weary|fatigue|jade,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
support,NN,1,support,accompaniment|backing|backup|bread and butter|documentation|financial backing|financial support|funding|keep|livelihood|living|musical accompaniment|reenforcement|reinforcement|support|supporting|sustenance,activity|aid|assist|assistance|help|influence|operation|military operation|validation|proof|substantiation|resource|supporting structure|part|voice|device,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_97
fact,NN,2,fact,fact,information|info|reality|realness|realism|concept|conception|construct,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
scotland,NNP,2,scotland,Scotland,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
be,VBD,2,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_109
allow,VBN,2,allow,admit|allow|allow for|appropriate|countenance|earmark|give up|grant|leave|let|permit|provide|reserve|set aside|take into account|tolerate,NA,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_109
retain,VB,2,retain,continue|hold|hold back|keep|keep back|keep on|retain,hold|bear|carry|contain|prolong|sustain|keep up|keep|hold on|remember|think of,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
own,JJ,2,own,ain|own(a),NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
legal,JJ,2,legal,effectual|legal|sound,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
system,NN,2,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
education,NN,2,educ,breeding|Department of Education|didactics|education|Education|Education Department|educational activity|instruction|pedagogy|teaching|training,activity|content|cognitive content|mental object|learning|acquisition|profession|upbringing|executive department,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
system,NN,2,system,arrangement|organisation|organization|scheme|system|system of rules,instrumentality|instrumentation|group|grouping|matter|method|structure|body part|plan of action|live body|orderliness|methodicalness,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
national,JJ,2,nation,home(a)|interior(a)|internal|national,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
presbyterian,NNP,2,presbyterian,Presbyterian,Protestant,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
church,NNP,2,church,Christian church|church|church building|church service,religion|faith|organized religion|place of worship|house of prayer|house of God|house of worship|service|religious service|divine service|body,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
move,NN,2,move,motility|motion|move|movement|relocation,decision|determination|conclusion|change|turn|play,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_109
be,VBD,2,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_109
