lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
be,VBD,1,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_15
st,NNP,1,st,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
patrick,NNP,1,patrick,Patrick|Saint Patrick|St. Patrick,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
use,VBD,1,us,apply|employ|expend|habituate|practice|use|utilise|utilize,consume|ingest|take in|take|have|exploit|work|act|move,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_15
example,NN,1,exampl,case|deterrent example|example|exemplar|exercise|good example|illustration|instance|lesson|model|object lesson|representative,information|representation|mental representation|internal representation|ideal|admonition|monition|warning|word of advice|happening|occurrence|occurrent|natural event|lesson,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
shamrock,NN,1,shamrock,common wood sorrel|cuckoo bread|dutch clover|hop clover|lesser yellow trefoil|Oxalis acetosella|shamrock|Trifolium dubium|Trifolium repens|white clover,clover|trefoil|oxalis|sorrel|wood sorrel,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
explain,VB,1,explain,excuse|explain|explicate,inform|state|say|tell|justify|vindicate,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
christian,NNP,1,christian,Christian,religious person,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
trinity,NNP,1,triniti,3|Blessed Trinity|deuce-ace|Holy Trinity|III|leash|Sacred Trinity|tercet|ternary|ternion|terzetto|three|threesome|tierce|trey|triad|trine|trinity|Trinity|trio|triplet|troika,digit|figure|Godhead|Lord|Creator|Maker|Divine|God Almighty|Almighty|Jehovah|gathering|assemblage,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
king,NNP,1,king,B. B. King|baron|big businessman|Billie Jean King|Billie Jean Moffitt King|business leader|king|King|magnate|male monarch|Martin Luther King|Martin Luther King Jr.|mogul|power|queen|Rex|Riley B King|top executive|tycoon|world-beater,sovereign|crowned head|monarch|rival|challenger|competitor|competition|contender|businessman|man of affairs|eminence|distinction|preeminence|note|checker|chequer|face card|picture card|court card|chessman|chess piece,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
laoghaire,NNP,1,laoghair,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
assemble,VBN,1,assembl,assemble|foregather|forgather|gather|get together|meet|piece|put together|set up|tack|tack together,join|make|create|interact,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_15
crowd,NN,1,crowd,bunch|crew|crowd|gang,gathering|assemblage|gathering|assemblage,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
tara,NNP,1,tara,Tara,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_15
19,CD,2,19,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_86
june,NNP,2,june,June,Gregorian calendar month,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_86
1566,CD,2,1566,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_86
royal,JJ,2,royal,imperial|majestic|purple|regal|royal,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_86
