lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
instead,RB,1,instead,alternatively|instead|or else|rather,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
go,VBG,1,go,become|belong|blend|blend in|break|break down|buy the farm|cash in one's chips|choke|conk|conk out|croak|decease|depart|die|drop dead|endure|exit|expire|extend|fail|fit|function|get|get going|give out|give way|give-up the ghost|go|go away|go bad|hold out|hold up|kick the bucket|last|lead|live|live on|locomote|move|operate|pass|pass away|perish|plump|pop off|proceed|rifle|run|run low|run short|snuff it|sound|start|survive|travel|work,NA,berlitz_HistoryDublin-hepple_clean,ing,berlitz_HistoryDublin-hepple_clean_108
london,NNP,1,london,British capital|capital of the United Kingdom|Greater London|Jack London|John Griffith Chaney|London,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
however,RB,1,howev,all the same|at the same time|even so|however|nevertheless|nonetheless|notwithstanding|still|withal|yet,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
sinn,NNP,1,sinn,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
féin,NNP,1,féin,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
member,NNS,1,member,appendage|extremity|fellow member|member|penis|phallus,associate|part|portion|component part|component|constituent|external body part|unit|social unit|erectile organ,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_108
set,VBN,1,set,adjust|arrange|coif|coiffe|coiffure|congeal|correct|countersink|define|determine|do|dress|fix|fructify|gear up|go down|go under|jell|lay|lay out|limit|localise|localize|mark|place|plant|pose|position|prepare|put|ready|rig|set|set up|sic|specify|typeset,move|displace|choose|take|select|pick out|lay down|establish|make|change|alter|modify|arrange|set up|adjust|set|correct|stage|present|represent|descend|fall|go down|come down|compose|write|put|place|pose|position|lay|originate|initiate|start|solidify|print|impress|bury|sink|hone|assail|assault|set on|attack|estimate|gauge|approximate|guess|judge|equip|fit|fit out|outfit|fix|prepare|ready|gear up|reproduce|procreate|multiply|groom|neaten,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
dail,NNP,1,dail,Dail|Dail Eireann,house,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
éireann,NN,1,éireann,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
dublin,NNP,1,dublin,capital of Ireland|Dublin|Irish capital,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
spark,VBD,1,spark,activate|actuate|set off|spark|spark off|sparkle|touch off|trigger|trigger off|trip,initiate|pioneer|emit|give out|give off,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_108
war,NNP,1,war,state of war|war|warfare,military action|action|hostility|enmity|antagonism|conflict|struggle|battle|campaign|cause|crusade|drive|movement|effort,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
independence,NNP,1,independ,independence|Independence|independency,freedom|victory|triumph,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_108
malcolm,NNP,2,malcolm,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
ius,NNP,2,iu,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,s,berlitz_HistoryEdinburgh-hepple_clean_18
s,VBZ,2,NA,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
own,VBN,2,own,have|own|possess,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
grandson,NN,2,grandson,grandson,grandchild,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
malcolm,NNP,2,malcolm,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
canmore,NNP,2,canmor,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
1058,CD,2,1058,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
–,NN,2,–,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
1093,CD,2,1093,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
often,RB,2,often,a great deal|frequently|much|oft|often|oftentimes|ofttimes,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
visit,VBD,2,visit,bring down|call|call in|chaffer|chat|chatter|chew the fat|chit-chat|chitchat|claver|confab|confabulate|gossip|impose|inflict|inspect|jaw|natter|see|shoot the breeze|travel to|visit,tour|travel|trip|jaunt|meet|get together|communicate|intercommunicate|converse|discourse|bide|abide|stay|afflict|smite,berlitz_HistoryEdinburgh-hepple_clean,ed,berlitz_HistoryEdinburgh-hepple_clean_18
edinburgh,NNP,2,edinburgh,Edinburgh,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
wife,NN,2,wife,married woman|wife,woman|adult female|spouse|partner|married person|mate|better half,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
margaret,NNP,2,margaret,NA,NA,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
saxon,NNP,2,saxon,Saxon,European,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
princess,NN,2,princess,princess,aristocrat|blue blood|patrician,berlitz_HistoryEdinburgh-hepple_clean,NA,berlitz_HistoryEdinburgh-hepple_clean_18
limited,JJ,3,limit,circumscribed|limited|modified|special,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_108
success,NN,3,success,achiever|succeeder|success|winner,happening|occurrence|occurrent|natural event|attainment|prosperity|successfulness|person|individual|someone|somebody|mortal|soul,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_108
1973,CD,3,1973,NA,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_108
restore,VBD,3,restor,bushel|doctor|fix|furbish up|mend|reconstruct|reestablish|regenerate|reinstate|rejuvenate|repair|restitute|restore|touch on,regenerate|renew|refund|return|repay|give back|better|improve|amend|ameliorate|meliorate|change|alter|modify,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_108
national,JJ,3,nation,home(a)|interior(a)|internal|national,NA,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_108
pride,NN,3,pride,pride|pridefulness|superbia,feeling|satisfaction|trait|animal group|mortal sin|deadly sin,berlitz_HistoryEgypt-hepple_clean,NA,berlitz_HistoryEgypt-hepple_clean_108
sinaus,NNP,3,sinau,NA,NA,berlitz_HistoryEgypt-hepple_clean,s,berlitz_HistoryEgypt-hepple_clean_108
be,VBD,3,be,be|comprise|constitute|cost|embody|equal|exist|follow|live|make up|personify|represent,NA,berlitz_HistoryEgypt-hepple_clean,ed,berlitz_HistoryEgypt-hepple_clean_108
