lemma,upos,clique_id,stem,synonyms,hypernyms,text,affix,text_clique_id
two,CD,1,two,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
year,NNS,1,year,class|twelvemonth|year|yr,time period|period of time|period|gathering|assemblage,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_99
world,NNP,1,world,cosmos|creation|domain|earth|Earth|earthly concern|existence|globe|human beings|human race|humanity|humankind|humans|macrocosm|man|mankind|populace|public|reality|universe|world|worldly concern,natural object|class|stratum|social class|socio-economic class|experience|people|part|piece|concern|homo|man|human being|human|group|grouping,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
war,NNP,1,war,state of war|war|warfare,military action|action|hostility|enmity|antagonism|conflict|struggle|battle|campaign|cause|crusade|drive|movement|effort,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
easter,NNP,1,easter,east wind|easter|Easter|easterly,movable feast|moveable feast|wind|air current|current of air,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
monday,NNP,1,mondai,Mon|Monday,weekday,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
24,CD,1,24,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
april,NNP,1,april,Apr|April,Gregorian calendar month,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
1916,CD,1,1916,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
easter,NNP,1,easter,east wind|easter|Easter|easterly,movable feast|moveable feast|wind|air current|current of air,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
rise,VBG,1,rise,arise|ascend|climb|climb up|come up|develop|get up|go up|grow|heighten|jump|lift|mount|move up|originate|prove|rear|rebel|resurrect|rise|rise up|spring up|stand up|surface|turn out|uprise|wax,NA,berlitz_HistoryDublin-hepple_clean,ing,berlitz_HistoryDublin-hepple_clean_99
begin,VBD,1,begin,begin|commence|get|get down|lead off|set about|set out|start|start out,talk|speak|utter|mouth|verbalize|verbalise|be|act|move|achieve|accomplish|attain|reach,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_99
citizen,NNP,1,citizen,citizen,national|subject,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
s,VBZ,1,NA,NA,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
army,NNP,1,armi,army|Army|ground forces|regular army|U. S. Army|United States Army|US Army|USA,military service|armed service|service|crowd|agency|federal agency|government agency|bureau|office|authority,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
lead,VBN,1,lead,chair|conduce|conduct|contribute|direct|extend|go|guide|head|lead|leave|moderate|pass|precede|result|run|take|top,produce|bring about|give rise|leave|result|lead|precede|induce|stimulate|cause|have|get|make|be|direct|promote|advance|boost|further|encourage|perform|execute|do|travel|go|move|locomote|pass|make pass|hash out|discuss|talk over,berlitz_HistoryDublin-hepple_clean,ed,berlitz_HistoryDublin-hepple_clean_99
trade,NN,1,trade,barter|business deal|craft|deal|patronage|swap|swop|trade|trade wind,commerce|commercialism|mercantilism|occupation|business|job|line of work|line|transaction|dealing|dealings|class|stratum|social class|socio-economic class|prevailing wind|exchange|interchange,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
unionist,NN,1,unionist,trade unionist|union member|unionist,worker,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
jame,NNP,1,jame,NA,NA,berlitz_HistoryDublin-hepple_clean,s,berlitz_HistoryDublin-hepple_clean_99
connolly,NNP,1,connolli,Connolly|Little Mo Connolly|Maureen Catherine Connolly,NA,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
irish,NNP,1,irish,Irish|Irish Gaelic|Irish people|Irish whiskey|Irish whisky,nation|land|country|whiskey|whisky|Gaelic|Goidelic|Erse,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
republican,NNP,1,republican,republican|Republican|Republican River,politician|politico|pol|political leader|advocate|advocator|proponent|exponent,berlitz_HistoryDublin-hepple_clean,NA,berlitz_HistoryDublin-hepple_clean_99
