text,clique,index,v,e,clique_id
S0020025514004137,NA,global,0.0625,0.003333333333333,S0020025508004520_68
S0020025514004137,NA,global,0,0,S0020025508004520_144
S0020025514004137,NA,global,0.2,0,S0020025508004520_171
S0020025514004137,NA,global,0.2,0,S0020025514004137_4
S0020025514004137,NA,global,0,0.001934235976789,S0020025514009608_245
S0020025514004137,NA,global,0.133333333333333,0,S0020025514009608_302
S0020025514004137,NA,global,0.230769230769231,0.001428571428571,S0020025514009608_343
S0020025514004137,NA,global,0.214285714285714,0,S0020025516310283_94
S0020025514004137,NA,global,0.111111111111111,0.001633986928105,S0020025518301300_51
S0020025514004137,NA,global,0.0625,0.002035623409669,S0020025518301300_77
S0020025514004137,NA,global,0,0,S0020025518301300_199
S0020025514004137,NA,global,0.166666666666667,0.000459770114943,S002002551930043X_108
S0020025514004137,NA,global,0.2,0.001524390243902,S002002551930043X_167
S0020025514004137,NA,global,0.363636363636364,0.001328903654485,S0020025520312263_49
S0020025514004137,NA,global,0.571428571428571,0.002949852507375,S0020025520312263_97
S0020025514004137,NA,global,0.5,0.001690617075232,S0020025520312263_128
S0020025514004137,NA,global,0.285714285714286,0.001075268817204,S0020025520312263_134
S0020025514004137,NA,global,0.142857142857143,0.002463054187192,S0020025520312263_147
S0020025514004137,NA,global,0.25,0,S0020025520312263_177
S0020025514004137,NA,global,0.269230769230769,0.000974658869396,S0045790617315720_8
S0020025514004137,NA,global,0.206896551724138,0.001317523056654,S0045790617315720_56
S0020025514004137,NA,global,0.090909090909091,0.001509433962264,S0045790617315720_70
S0020025514004137,NA,global,0.5,0.001543209876543,S0098135412001846_4
S0020025514004137,NA,global,0.166666666666667,0.001328903654485,S0098135412001846_152
S0020025514004137,NA,global,0.066666666666667,0.000682438580528,S0098135412001846_197
S0020025514004137,NA,global,0.4,0.001481481481481,S0098135414000398_67
S0020025514004137,NA,global,0.285714285714286,0.001176470588235,S0098135414000398_181
S0020025514004137,NA,global,0.333333333333333,0.00091642228739,S0098135414000398_223
S0020025514004137,NA,global,0.875,0,S0098135414000398_330
S0020025514004137,NA,global,0.5,0.000623441396509,S0140366415002406_5
S0020025514004137,NA,global,0.352941176470588,0.000670091579182,S0140366415002406_9
